Row,rpd_wcrobust0405_1,rpd_wcrobust0405_10,rpd_wcrobust0405_11,rpd_wcrobust0405_12,rpd_wcrobust0405_13,rpd_wcrobust0405_14,rpd_wcrobust0405_15,rpd_wcrobust0405_16,rpd_wcrobust0405_17,rpd_wcrobust0405_18,rpd_wcrobust0405_19,rpd_wcrobust0405_2,rpd_wcrobust0405_20,rpd_wcrobust0405_21,rpd_wcrobust0405_22,rpd_wcrobust0405_23,rpd_wcrobust0405_24,rpd_wcrobust0405_25,rpd_wcrobust0405_26,rpd_wcrobust0405_27,rpd_wcrobust0405_28,rpd_wcrobust0405_29,rpd_wcrobust0405_3,rpd_wcrobust0405_30,rpd_wcrobust0405_31,rpd_wcrobust0405_32,rpd_wcrobust0405_33,rpd_wcrobust0405_34,rpd_wcrobust0405_35,rpd_wcrobust0405_36,rpd_wcrobust0405_37,rpd_wcrobust0405_38,rpd_wcrobust0405_39,rpd_wcrobust0405_4,rpd_wcrobust0405_40,rpd_wcrobust0405_41,rpd_wcrobust0405_42,rpd_wcrobust0405_43,rpd_wcrobust0405_44,rpd_wcrobust0405_45,rpd_wcrobust0405_46,rpd_wcrobust0405_47,rpd_wcrobust0405_48,rpd_wcrobust0405_49,rpd_wcrobust0405_5,rpd_wcrobust0405_50,rpd_wcrobust0405_51,rpd_wcrobust0405_52,rpd_wcrobust0405_53,rpd_wcrobust0405_54,rpd_wcrobust0405_55,rpd_wcrobust0405_56,rpd_wcrobust0405_57,rpd_wcrobust0405_58,rpd_wcrobust0405_6,rpd_wcrobust0405_7,rpd_wcrobust0405_8,rpd_wcrobust0405_9
321,0.0975299884223966,0,0.040711377136097,0.0851135939246068,0.0980412393845386,0.0776529664461113,0.0453307858889425,0.0106590984079648,0.00712964299965376,0.0192027610783694,0.0716082276411666,0.0751817219167264,0.0961978188242898,0.101660382197741,0.00144585643478501,0.0819021308056435,0.0817115183844004,0.0743278155923208,0.0750647660197949,0.0364698256623657,0.0024031210704422,0.0566739528266496,0.0974535351977921,0.029434196266351,0.0577628875531691,0.084719269646704,0.0750847691337911,0.000906277755074714,0,0,0.0866807493137267,0.0964823176330928,0.0967727383697305,0.103039800847807,0.0713690459822789,0.0753803530185465,0.0962367298234336,0.0946796512912792,0.0934384257226639,0.0514010059628046,0.072712018169124,0.0234451706209819,0.0319982816763143,0.0229990592862506,0.00142977481010026,0.00798236465849423,0.0687405180334146,0.0698073048632249,0.0703957638712319,0.0670510239450088,0.065303011878012,0.0638482515340102,0.0714980763093241,0.0686915712292305,0.0849768387904663,0.0963386481326964,0.0750210354394297,0.0785595892236284
336,0.0174966252333534,0,0.00758185561599968,0.0144084097628283,0.0237453325526011,0.0165804690973514,0.0188608323579032,0.000202922077922078,0,0,0.0283887399255161,0.0290758737167449,0.0205138086116236,0.0158148495521092,0.000952892005933106,0.00866916953124357,0.0275823419213798,0.0141251908066599,0.0257272089707435,0.0177828585023145,0.00189419224849912,0.0199325973152833,0.0173027611366962,0.00287549516357224,0.00163639338897071,0.00880868777033803,0.0290759267377221,0,0,0,0,0,0.0122482097399594,0.0157504004189118,0.0100670285212576,0.0100708516879286,0.013686408768637,0.0386564221740801,0.0403399012985648,0.000171467764060357,0.000160875160875161,0.000150966183574879,0.0119267236471109,0.00549693975637819,0.000187406296851574,0.00613326123178802,0.0593285697901155,0.0584799967460599,0.0614720552210268,0.0536400545025465,0.0454821710686869,0.0445049548400902,0.0533828094389719,0.0480006773495215,0.0088312379968755,0.0205749283610849,0.0258138372289801,0.000134264232008593
341,0.300819442884833,0.0125381301486637,0.289516443582244,0.329525139213953,0.342263516794363,0.25000791309066,0.237492639875459,0.154334468665345,0.0665738432266125,0.0533447113682896,0.273078350305817,0.250154805634307,0.309124868292601,0.344742915128004,0.033749196021555,0.23991949800584,0.318816790195238,0.24147663121136,0.31149365780581,0.304590224883259,0.0462744111800645,0.250021506403575,0.30031350894091,0.197189111411628,0.221986121694088,0.24277760589776,0.249807538162566,0.0279436834981336,0,0,0,0.307856453982954,0.299808120725915,0.343535837099593,0.304403271945093,0.306653301813408,0.308993889486901,0.261235195022716,0.245282807044416,0.212627472873578,0.262614365452373,0.266110651954981,0.25973799912653,0.323243077726617,0.0297762365526462,0.316696231247447,0.259763405004554,0.257782325341336,0.271346405670356,0.284784083489863,0.281790268927296,0.271183945188616,0.277550970790505,0.293647734152737,0.242375232310196,0.309876876341285,0.312700423485849,0.217523059903546
347,0.396757759158448,0.11952891524537,0.361630469516216,0.386007772684287,0.408358669943706,0.376743556575147,0.36868358139991,0.372764367803565,0.354945672591863,0.318160426046993,0.355408141694431,0.356881683798626,0.400759301692124,0.398511208012259,0.188955810658339,0.386789085696251,0.434331216577459,0.361205183613366,0.425909885934041,0.422167381060653,0.216684839895371,0.426897498326981,0.396243299699316,0.398203443561665,0.366419432444767,0.369847266336357,0.356743060893593,0.319460356242689,0.0168696359314427,0.36448347458763,0.388471473111953,0.388471473111953,0.397534336692713,0.397327546755348,0.345358459504815,0.354365088985987,0.388784145084138,0.4178570687711,0.418216078024561,0.38504481463187,0.422378014513205,0.421185453723433,0.402094469254201,0.302700030294717,0.188581748571016,0.253702943495764,0.379325974486083,0.395133905630906,0.387465365275245,0.385802835490039,0.356358939646126,0.311486100447907,0.299490904761178,0.262934402534369,0.370713681785183,0.399815228820299,0.42781260789547,0.360572316666775
350,0.166397872869639,0.000174273142143576,0.0236728693643782,0.0760008479988905,0.0807785693555831,0.161301776235731,0.122557734289895,0.0830244223513184,0.039295654392488,0.0215492814361502,0.0813101179449457,0.0864915030579135,0.156368314941114,0.190728534928305,0.00329028854729501,0.151198628927786,0.230980744508891,0.118258355263934,0.253426798491337,0.267709931266661,0.00331396511479528,0.200484346522534,0.16670473154803,0.205370429070373,0.201707292694516,0.151542676042514,0.0837981635504668,0.0470365144134287,0,0,0.148141042092912,0.153549988652354,0.153549988652354,0.200115802166056,0.121267444812883,0.121333267614297,0.160859691071032,0.18906974196878,0.199750029031687,0.167775134022256,0.16305573784876,0.158467529302031,0.187629492544969,0.276573023008231,0.00284998363372035,0.267119002856479,0.200009264458182,0.183131345939252,0.185314226490901,0.167426627690702,0.268370852242337,0.255654222770988,0.24922156552802,0.222428198241502,0.151679982806056,0.156489766868858,0.253311414945768,0.167121639149442
362,0.172082166044468,0.0336881443294479,0.234508465208408,0.16448953648279,0.100749092468119,0.11939867322946,0.0568923481128062,0.0502097590124164,0.131414260106846,0.0955941187828012,0.0160446031528549,0.014765368402479,0.209742752652222,0.200693703347969,0.00256100430591494,0.20009166700028,0.162802764260115,0.0214708435808175,0.143551970753165,0.159694276224456,0.00241329193913725,0.210713268625341,0.17275397151549,0.213925158961778,0.156765160427989,0.194203540503515,0.0147945566099672,0.00249524268641982,0,0,0,0.120436056284989,0.130603704009673,0.201756593268675,0.0572685802475763,0.0592632570210084,0.129228517186746,0.385818281986472,0.407917289380532,0.197077054934527,0.177840218275497,0.183404587827967,0.174407116755224,0.0691290600107813,0.00168762669209747,0.070727692267327,0.406417629972028,0.406400993292665,0.408915467711314,0.410810166055564,0.286902252589142,0.27397861645032,0.26873629882177,0.241340489621133,0.193987191502525,0.209499152692849,0.143268678721822,0.202039840195904
363,0.35923832242737,0.000370967910163453,0.0370730421828476,0.136103785156752,0.233964950973169,0.430823046963866,0.425926988179448,0.428486703039183,0.296315293781204,0.270879983085122,0.18101368858176,0.191887284251419,0.346818733663172,0.0796824477279187,0.0906075680422952,0.127962081126053,0.284743917747618,0.146369802873201,0.294510981698239,0.0140529836475974,0.0592021131061929,0.123033951248802,0.359298511826166,0.250089303382814,0.0203740202385507,0.126210339473713,0.191590172334257,0.279787490114952,0,0,0,0.365931763569296,0.365931763569296,0.0793582701129437,0.369198371167917,0.369554109499376,0.365126549117332,0.287341517043531,0.267898613136739,0.191115336485594,0.200086933317902,0.167734644075661,0.20683352413124,0.215333923963427,0.0906137547045305,0.0189443915911233,0.234514292383234,0.225688997269314,0.236961932023039,0.243135076017513,0.240564948668339,0.239090315945134,0.183213898944989,0.0144262468305717,0.125145115573828,0.347381533582758,0.294177106641431,0.193252138489277
367,0.213176896919744,0.000205110173464604,0.0784664312200908,0.0873047108717971,0.113074561096942,0.23065118173031,0.25306233262569,0.286582971804787,0.284142410778517,0.262985785848514,0.0993070311452197,0.108040478726319,0.207757092653188,0.0439769005662101,0.0228015101369729,0.184911015178084,0.186255550522136,0.162467152116983,0.193937102792381,0.0108846612020801,0.0380482563796009,0.144377228388203,0.213063649823698,0.105532504635825,0.00508144429118864,0.1858720959596,0.108529474290344,0.130015024030905,0,0,0.214184142882502,0.214184142882502,0.214231371004363,0.0439616170602888,0.109918447839318,0.129378366141677,0.210242212931949,0.226988391942022,0.227633247106032,0.155926213113494,0.154091087851383,0.0172914615075282,0.0927487605137959,0.0143843350209185,0.023404001302914,7.23850886717336e-05,0.188396960800936,0.18990343214786,0.0667730556472561,0.0669661520619393,0.0686149251328198,0.0884972419221077,0.0133535775263919,0.00214930122050865,0.186904850434677,0.207798890875908,0.194037988268618,0.156970856989531
375,0.0702245450637464,0.00260102764273864,0.0228047390372936,0.0472272691357714,0.047784045441034,0.0784011455498732,0.094180144182358,0.0920902398543444,0.0911429385756536,0.0819303958712669,0.116579316063881,0.110769765725661,0.0780608567992889,0.0131624582043402,0.00333712545439338,0.0294715756291771,0.0627636766103696,0.0692291556059641,0.055795944356399,0.011090898678482,0.00355156609200446,0.0264957702658645,0.0692750044812911,0.0422210930582022,0.00937543700059413,0.0280503114746091,0.110728889968929,0.109481648751057,0,0,0.066034401553897,0.066034401553897,0.0773881248189289,0.0131305502790571,0.0202126200609766,0.0199803243920964,0.0537664131000274,0.12275351496407,0.133437163271774,0.0559411929045929,0.0589781501515952,0.0542070315005721,0.058364133706187,0.000206830519818547,0.00315926751851306,0,0.123961894654074,0.121179420998393,0.0712423047450091,0.00317458569621783,0.00191825150526511,0.00247122607916561,0.00234514201208213,0.00153815136767975,0.0280880947476628,0.0781805093969704,0.0559100638095427,0.0356484734354334
378,0.0390759632860376,6.84009639850924e-05,0.0451121798710654,0.0536769629150223,0.0732733198366044,0.0391370858942794,0.0274785586203868,0.0127889042026301,0.0041174888977904,0.00605114237024072,0.00469245737387774,0.00520962996477868,0.0360187093653367,0.0406057579783362,0.000666733978019553,0.0491190269570908,0.0354054208769422,0.0064853755001492,0.0425230523636831,0.0429720994460868,0.00492344534960558,0.0421601036586694,0.0390923088422416,0.000711383962012908,0.0664833833286659,0.0518674948670652,0.00521672593392439,0.00185406195590443,0,0,0.0353180070217055,0.0356774457069107,0.0356774457069107,0.040440813508143,0.0711592627112256,0.0694729696873829,0.0439463351403977,0.0313075558189335,0.0293008450038448,0.00313363317917063,0.0053615889183475,0.00778581210378399,0.012376226877731,0.00938966853426057,0.000292138624153219,0.00212696931517002,0.0249768213789976,0.0237416389458792,0.0241359214344011,0.0263887316594868,0.0305871324456247,0.0269732984994709,0.0242635778725167,0.0268379250420596,0.0519190747256471,0.0360203435042078,0.0426056128850071,0.00154191522743082
