Row,rpd_wcrobust0405_1,rpd_wcrobust0405_10,rpd_wcrobust0405_11,rpd_wcrobust0405_12,rpd_wcrobust0405_13,rpd_wcrobust0405_14,rpd_wcrobust0405_15,rpd_wcrobust0405_16,rpd_wcrobust0405_17,rpd_wcrobust0405_18,rpd_wcrobust0405_19,rpd_wcrobust0405_2,rpd_wcrobust0405_20,rpd_wcrobust0405_21,rpd_wcrobust0405_22,rpd_wcrobust0405_23,rpd_wcrobust0405_24,rpd_wcrobust0405_25,rpd_wcrobust0405_26,rpd_wcrobust0405_27,rpd_wcrobust0405_28,rpd_wcrobust0405_29,rpd_wcrobust0405_3,rpd_wcrobust0405_30,rpd_wcrobust0405_31,rpd_wcrobust0405_32,rpd_wcrobust0405_33,rpd_wcrobust0405_34,rpd_wcrobust0405_35,rpd_wcrobust0405_36,rpd_wcrobust0405_37,rpd_wcrobust0405_38,rpd_wcrobust0405_39,rpd_wcrobust0405_4,rpd_wcrobust0405_40,rpd_wcrobust0405_41,rpd_wcrobust0405_42,rpd_wcrobust0405_43,rpd_wcrobust0405_44,rpd_wcrobust0405_45,rpd_wcrobust0405_46,rpd_wcrobust0405_47,rpd_wcrobust0405_48,rpd_wcrobust0405_49,rpd_wcrobust0405_5,rpd_wcrobust0405_50,rpd_wcrobust0405_6,rpd_wcrobust0405_7,rpd_wcrobust0405_8,rpd_wcrobust0405_9
321,0.414071220069513,0,0.239125050768046,0.379668744410034,0.417777612619808,0.361642297167122,0.274819295643475,0.146557496526976,0.102711804032473,0.194197034727424,0.388779953928136,0.394547194422087,0.402800346528239,0.4274940421852,0.0702827685995751,0.332661175602441,0.421647802843684,0.428786445396917,0.414763509130315,0.317867871536208,0.0862789596129654,0.358535525283673,0.413981488115337,0.207383172792557,0.291487610239551,0.337333004786004,0.394414706405535,0.0584403104180325,0,0,0.381740356710655,0.404193210472838,0.404371665115798,0.428885802727356,0.364481342202538,0.398369156450014,0.402788123057495,0.401651708748376,0.399874043435372,0.404967475321533,0.390639763922144,0.398028167293468,0.42815743645126,0.359788811891821,0.0701066918503768,0.377778980543277,0.337726679577937,0.402958381587166,0.414705743858934,0.343787812379795
336,0.37858514259084,0.30543723949308,0.522072307765535,0.436098027905433,0.440364623923734,0.381853229973585,0.363699009227555,0.277358991576097,0.255371772489578,0.174285569833775,0.323979160715743,0.326359611122643,0.369677323488021,0.383065609080486,0.164318633148854,0.398348277691971,0.345071315485008,0.296918818433745,0.340249729632983,0.373849870836497,0.226816624700971,0.415981045855621,0.37858514259084,0.353099181048496,0.495942261526281,0.429262197186228,0.326319200057786,0.071122995181937,0,0,0.348551510026115,0.348551510026115,0.366017929910391,0.382593776553812,0.34246467103374,0.343266029292414,0.367079399152919,0.414740142292586,0.421481586109074,0.403224799007062,0.441536811861962,0.444063335758527,0.433650392283002,0.375950699007611,0.146611726269961,0.400322036318645,0.429240016353962,0.37042335797889,0.340286123076254,0.322510314399393
341,0.516496434761737,0.100556774634433,0.530577259643798,0.576637559261048,0.577207230449075,0.468642112902915,0.465524241035945,0.330783619969954,0.223024332601135,0.19170879162042,0.44002761400258,0.424235760647261,0.528506174034388,0.521379839612962,0.224803294393243,0.525742116063049,0.580132778965179,0.494082701171785,0.571579459149812,0.500957751203235,0.279857517605664,0.530563139431595,0.516444830082057,0.364568245112629,0.477528606726761,0.513296981036679,0.421804662892035,0.155844927100596,0,0,0.52725482555322,0.519811670805836,0.524671244452882,0.520871913161265,0.560712425992023,0.545814187754841,0.527978428990486,0.479923902355551,0.453536653981976,0.514369983604675,0.542259778919496,0.532994992088904,0.520083595467652,0.550660126319273,0.213265535303074,0.543873541604593,0.510780500210956,0.528643935546735,0.572607116243379,0.315115908636727
347,0.689463783586199,0.483575207720689,0.676530625646927,0.708121216930905,0.7153359690127,0.658793785894096,0.65703467877448,0.651104894077419,0.660572352532401,0.596380896882836,0.604711502172794,0.604664564065995,0.692447904519907,0.666200701599461,0.478852175320675,0.678758842182523,0.701131981897823,0.632281166697523,0.697254773669577,0.700974321266338,0.476775283852406,0.683547272821378,0.68898099164487,0.171757412488325,0.647150969160685,0.663873206266157,0.604570412109474,0.555941476571498,0.183991432309853,0.690692224937157,0.690692224937157,0.696396057333238,0.689510129017581,0.665545438059709,0.686937686846011,0.703817115462115,0.70042921016664,0.659664330456144,0.652820583307929,0.679136845164897,0.678261223682483,0.674994831328625,0.666801394501529,0.655574223644785,0.433719868525059,0.610054400648286,0.664469518476389,0.692516921455261,0.697631789488962,0.149204504946392
350,0.431033747905823,0.0159710546914432,0.206576335686898,0.328283466710959,0.336403041417043,0.430139135698829,0.382376240228382,0.339817051475557,0.229162445062472,0.177598434218796,0.335342197111701,0.347437981655837,0.422095256397686,0.493992004698599,0.14914689409639,0.461385747049451,0.503220796830086,0.385933221652575,0.522811316776196,0.536186478996197,0.145573157831702,0.504522798759568,0.431250192938058,0.481323736481619,0.506848872328714,0.461661081881597,0.342440755724836,0.294293926303954,0,0,0.414446021237638,0.419451890961021,0.419451890961021,0.503299796413402,0.381752482308885,0.381775353556071,0.42613929422751,0.467161353708592,0.478388142982735,0.440883848669328,0.437013531696589,0.433080637687214,0.443872690045365,0.497282102358751,0.14115789405748,0.497869422097521,0.461786391908009,0.422196935883729,0.52273100863246,0.453600911111478
362,0.71149412980677,0.382801958678034,0.792371069720343,0.775161282249203,0.688309165077104,0.716258057696703,0.598181282960069,0.520643677224627,0.663802575140076,0.500799686420302,0.469807618271364,0.478201562479571,0.770612989022165,0.781663987740025,0.229676978822779,0.76178901172786,0.80227108483896,0.567276932896285,0.805924276388346,0.781120066233493,0.257996445788296,0.809123500448563,0.7108727248579,0.731021314459506,0.732559719788761,0.739385442797823,0.478351580108683,0.234106994323718,0.275714302975727,0.634891357240844,0.634891357240844,0.681338209021892,0.681338209021892,0.787869988746624,0.595822805941556,0.605047959255816,0.703453547642522,0.73224780138912,0.728347069873169,0.729548175745866,0.731626124190644,0.753915943066841,0.768054512581034,0.800956073036551,0.182260039566326,0.714631303282133,0.739203503563374,0.771053364402312,0.805733510457185,0.430297156813861
363,0.484472048921203,0.0204709184092259,0.223906487607023,0.264922244749013,0.343040318210579,0.523431754565616,0.568523072106344,0.640275804814565,0.511523289517455,0.531783202244588,0.458165243973942,0.472146341529974,0.477794245016632,0.256021772333716,0.139023478981323,0.290323569002201,0.480476379049948,0.37398759051556,0.489251890915143,0.141524406796197,0.11953388369312,0.312607006323401,0.479406548292022,0.676003076251626,0.156326495733017,0.286879353577282,0.471903088147378,0.647304989132758,0,0.370867042429482,0.385243870573802,0.385243870573802,0.385243870573802,0.255073151168213,0.342100406597046,0.347448431678956,0.444923192812459,0.55975084423888,0.589962154200212,0.489006789935607,0.480877282077861,0.477774917783409,0.45597917873647,0.436559235075194,0.137237048293669,0.109591852681204,0.287431392256511,0.478043290734378,0.489610789273473,0.596978146667376
367,0.624900548625573,0.168804900619292,0.484814043047177,0.553466634207015,0.568217449001847,0.623658993121838,0.666801783312013,0.681828944009712,0.645079914557726,0.626096582998939,0.540524692143373,0.549658750356972,0.588861095042801,0.463270502581522,0.388020008111554,0.611609407478676,0.675378588416573,0.623106944569793,0.679243327022446,0.490337999545093,0.457696501589171,0.656599520600454,0.624726450445461,0.386609326552389,0.421037335884638,0.61622491679511,0.548841369309415,0.601314606286215,0,0.611448826942515,0.616956361096194,0.616956361096194,0.616956361096194,0.462833830222193,0.616141426317482,0.625163737007316,0.635701383918985,0.599814892386708,0.595684697565756,0.634313173497151,0.601570232229872,0.588985390159569,0.591321368527846,0.518065432746993,0.368659420107055,0.183646269689845,0.616402974003934,0.589290561893136,0.679399453715181,0.402693534739057
375,0.601068451309754,0.510443213800183,0.572296587121881,0.585546096343494,0.612632644478411,0.594857118634586,0.591844167255113,0.572977757597935,0.540652382763456,0.504907487414905,0.603759331436605,0.591683203667304,0.59508888453822,0.562683057516095,0.531103821770909,0.555003286258775,0.609446510274896,0.562502303505189,0.593567082559557,0.54329072636224,0.516659473642168,0.539215152974147,0.598523747007539,0.510685123099626,0.464613029779698,0.547645157090749,0.591643740069953,0.543477701744525,0.0178510059245004,0.60083621721319,0.570581872610362,0.580021676825226,0.580021676825226,0.562048152203676,0.620303124996083,0.61676046039854,0.591666490116012,0.607609653322035,0.613079313939312,0.579949678456521,0.606165070490986,0.613012525330704,0.603606710819011,0.523984603506297,0.52369674880499,0.434548078181438,0.548546399926103,0.59487337001727,0.59363492622195,0.545865998923485
378,0.373719305477012,0.144126258421191,0.440701768196383,0.448193396047302,0.382252884100702,0.359568533501376,0.345190305477209,0.371916414483322,0.302651436308409,0.113299470496687,0.378301902021799,0.339509332433534,0.42254897628732,0.404954936124625,0.0911734048127766,0.284339059721085,0.377152091510945,0.358159463894188,0.362558737109729,0.363911339431648,0.149917515438842,0.327344173234517,0.373685488084856,0.039216896293163,0.40015000456888,0.397245871449763,0.339537997014774,0.45911594099823,0,0,0.393123538906281,0.367954389125526,0.366545204411894,0.406028889433673,0.403558748408879,0.406099560351608,0.378805175651807,0.307549022934686,0.289574955177668,0.370411091302774,0.369015883475391,0.349645359821036,0.366904788159454,0.376470279918576,0.0815588181506624,0.450825465055621,0.397352626039652,0.422569768458736,0.362534367531367,0.0167350000928337
