Row,rpd_wcrobust04_1,rpd_wcrobust04_10,rpd_wcrobust04_11,rpd_wcrobust04_12,rpd_wcrobust04_13,rpd_wcrobust04_14,rpd_wcrobust04_15,rpd_wcrobust04_16,rpd_wcrobust04_17,rpd_wcrobust04_18,rpd_wcrobust04_19,rpd_wcrobust04_2,rpd_wcrobust04_20,rpd_wcrobust04_21,rpd_wcrobust04_22,rpd_wcrobust04_23,rpd_wcrobust04_24,rpd_wcrobust04_25,rpd_wcrobust04_26,rpd_wcrobust04_27,rpd_wcrobust04_28,rpd_wcrobust04_29,rpd_wcrobust04_3,rpd_wcrobust04_30,rpd_wcrobust04_31,rpd_wcrobust04_32,rpd_wcrobust04_33,rpd_wcrobust04_34,rpd_wcrobust04_35,rpd_wcrobust04_36,rpd_wcrobust04_37,rpd_wcrobust04_38,rpd_wcrobust04_39,rpd_wcrobust04_4,rpd_wcrobust04_40,rpd_wcrobust04_41,rpd_wcrobust04_42,rpd_wcrobust04_43,rpd_wcrobust04_44,rpd_wcrobust04_45,rpd_wcrobust04_46,rpd_wcrobust04_47,rpd_wcrobust04_48,rpd_wcrobust04_49,rpd_wcrobust04_5,rpd_wcrobust04_50,rpd_wcrobust04_51,rpd_wcrobust04_52,rpd_wcrobust04_53,rpd_wcrobust04_54,rpd_wcrobust04_55,rpd_wcrobust04_56,rpd_wcrobust04_57,rpd_wcrobust04_58,rpd_wcrobust04_6,rpd_wcrobust04_7,rpd_wcrobust04_8,rpd_wcrobust04_9
321,0.366323346525646,0,0.241685238659494,0.366323346525646,0.366323346525646,0.366323346525646,0.366323346525646,0.0468159910928246,0.161956719844359,0,0.285344986603466,0.378976968789115,0.366323346525646,0.366323346525646,0,0.366323346525646,0.404891799610899,0.219646867453361,0.267020038403575,0.204366626681287,0,0.190593581989173,0.366323346525646,0.323913439688719,0.25946438118936,0.366323346525646,0.378976968789115,0,0,0,0.366323346525646,0.366323346525646,0.366323346525646,0.366323346525646,0.366323346525646,0.366323346525646,0,0,0,0.404891799610899,0.171934276000069,0.0576901476090013,0.171934276000069,0.161956719844359,0,0,0.326090845734862,0.213048376514681,0.25946438118936,0.161956719844359,0.21015445990355,0.199690974685644,0.127441110268427,0.246906952196614,0.366323346525646,0.366323346525646,0.267020038403575,0.366323346525646
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989515085056826,0.0950184401291894,0.103696395336467,0.0950184401291894,0,0,0,0,0,0,0
341,0.534386703714531,0,0.381208245797156,0.429723719760565,0.437547904999395,0.449322750106214,0.414755163567198,0.381823477689088,0.27389460699876,0.243097893284769,0.633577885405198,0.695611444781557,0.552355105757442,0.572527514219334,0,0.554094267376056,0.60877810910756,0.626660532592471,0.592864143349803,0.612800437640533,0,0.51793136707115,0.534386703714531,0.36966643130673,0.446726412633252,0.593293401865394,0.695611444781557,0.0391991344893377,0,0,0,0.62617368006801,0.62617368006801,0.572527514219334,0.659159581890528,0.65664240845087,0,0,0,0.382895825881483,0.496106050834499,0.477117901945341,0.645376726009361,0.625382837709761,0,0.518433246843277,0.477387219469561,0.509197613569037,0.426134198128513,0.513808513417652,0.51561818864694,0.49050369962417,0.618663374835373,0.622109222473494,0.594610119493113,0.545610257094497,0.592864143349803,0.373599131469313
347,0.459843895827666,0.0881500533017146,0.300642358734388,0.312529115221546,0.419397999888198,0.435849958467117,0.601090953658833,0.631232944367396,0.597167705968994,0.446235910296402,0.649405872604956,0.658667894707559,0.507539402767282,0.274636505770769,0.104524683745263,0.26237774059723,0.633510567175658,0.602039272919198,0.644998875169264,0.462340421165617,0.139501883737969,0.414834327600503,0.459843895827666,0.399176647840068,0.20890815758585,0.265272764876985,0.658667894707559,0.590338319487514,0.118452654359828,0,0.467472655217411,0.467472655217411,0.467472655217411,0.274636505770769,0.303931268597115,0.303931268597115,0,0,0,0.446805576666557,0.496672339140192,0.512063339324454,0.144373450688174,0.284814201213764,0.104524683745263,0.0783982689786753,0.396014022061412,0.391792087564781,0.252732025500813,0.394425522820218,0.355777211689246,0.0967478999261462,0.0318103940994758,0.05502294157452,0.265272764876985,0.507539402767282,0.644998875169264,0.352106100550981
350,0.206793783075186,0,0.075698670548005,0.141856277248516,0.11004588314904,0.208110500702905,0.144761494117429,0.11004588314904,0.11004588314904,0.0694312219367773,0.05502294157452,0.05502294157452,0.11004588314904,0.323760397101415,0,0.260126506617331,0.546257425458814,0.133052010135729,0.59365160764359,0.646856223566191,0,0.267648728411967,0.206793783075186,0.309352116739158,0.219242527880848,0.264998073567536,0.05502294157452,0.0391991344893377,0,0,0.144761494117429,0.144761494117429,0.17498338897571,0.397124319200775,0.11004588314904,0.11004588314904,0,0,0,0.11004588314904,0.274636505770769,0.144761494117429,0.459163422683229,0.397124319200775,0,0.124454163511297,0.655454070190622,0.655454070190622,0.632447943203933,0.560665705821072,0.560665705821072,0.467893828789706,0.116825404121553,0.102417123759295,0.264998073567536,0.11004588314904,0.59365160764359,0.11004588314904
362,0.523153411299647,0.314880130667631,0.701712034776159,0.78180487222265,0.498572355725384,0.353143776433809,0.138862443873555,0.0636207881989517,0,0.252064940326667,0,0,0.737715796139807,0.808743699371921,0,0.593908633757326,0.680741969431322,0.0636207881989517,0.554143210962296,0.653965922211162,0,0.565645806087153,0.523153411299647,0.65985815793034,0.815409384001562,0.578196738052483,0,0,0,0,0,0.37148910739409,0.374666105876478,0.808743699371921,0.283712554497032,0.286345989752469,0.362886910334217,0.818005721474525,0.827553429525849,0.498359647476592,0.507539402767282,0.421371164494185,0.40160493302575,0.297058210887565,0,0.136984710298312,0.870124988346659,0.790950632509474,0.76204545527891,0.828299678733299,0.793855849378386,0.755044758318304,0.642186726668901,0.55489891264249,0.578196738052483,0.705905402040331,0.554143210962296,0.460374071084326
363,0.656113895233353,0,0.354482064085963,0.41072000449702,0.427722697369707,0.792359616455629,0.682421072951811,0.570308042853027,0.521246197393753,0.326204949284537,0.305234883939701,0.38113435412202,0.535965010366567,0.410271640046249,0.137359923190361,0.374469409608793,0.820522894914183,0.370733405713896,0.788712500814707,0.260126506617331,0.132537299826396,0.497633488937762,0.656113895233353,0.897582876240704,0.27903141278567,0.274643320295465,0.38113435412202,0.209868594397906,0,0,0,0.629027043654709,0.629027043654709,0.410271640046249,0.562033831124284,0.562033831124284,0,0,0,0.48741369510205,0.322272249121955,0.529275117764444,0.434275029879542,0.356115326798821,0.137359923190361,0,0.476698095902493,0.444887701803017,0.428179983991036,0.48360572449455,0.44544426588804,0.589123320650976,0.11004588314904,0,0.276231819536659,0.535965010366567,0.788712500814707,0.46232495621829
367,0.749046158862809,0,0.413127913328923,0.484711989025518,0.572755504732124,0.741929200086423,0.715629812801566,0.655381448934087,0.659077508161249,0.666234879973859,0.484711989025518,0.477967140362573,0.754007082435476,0.22009176629808,0,0.608316914119584,0.746189885580136,0.54739836229935,0.679935662125747,0.11004588314904,0,0.624700997035876,0.749046158862809,0.0694312219367773,0,0.628888743446007,0.477967140362573,0.543481127084094,0,0,0.651826599611601,0.749046158862809,0.749046158862809,0.22009176629808,0.522495596791931,0.547852739224704,0,0,0,0.491491509998031,0.0318103940994758,0.11004588314904,0,0,0,0,0.261808074227075,0.0980646175538649,0.124454163511297,0.0733639220993601,0,0.0636207881989517,0,0,0.628888743446007,0.754007082435476,0.679935662125747,0.193885385448075
375,0.0710095285888135,0,0.0805212939119699,0.0473941821847754,0.0792045762842512,0.0710095285888135,0.03668196104968,0.0710095285888135,0.0347156109683886,0.0347156109683886,0.05502294157452,0.05502294157452,0.0710095285888135,0.0425715588208105,0,0.0792535198704905,0.0743819529202863,0.0694312219367773,0.0425715588208105,0.0425715588208105,0,0.075698670548005,0.0710095285888135,0.0331271117271945,0,0.0792535198704905,0.05502294157452,0.05502294157452,0,0,0.0743819529202863,0.0743819529202863,0.0743819529202863,0.0425715588208105,0.075698670548005,0.075698670548005,0.0710095285888135,0.03668196104968,0.03668196104968,0.0318103940994758,0.0331271117271945,0.0391991344893377,0.0347156109683886,0,0,0,0.100969834422778,0,0,0,0,0,0,0,0.0792535198704905,0.0710095285888135,0.0425715588208105,0.0318103940994758
378,0,0,0.0358562111768379,0.145537565296511,0.112682023462958,0.0404870432923912,0.0737433779323224,0,0,0,0,0,0,0.0684310418647443,0,0,0,0,0,0.0489513437202143,0,0,0,0,0.295754042397652,0,0,0,0,0,0,0,0,0,0.184113734670987,0.184113734670987,0.0358562111768379,0,0,0,0.032855541833553,0.0737433779323224,0,0.032855541833553,0,0,0,0,0,0,0,0.0439702704525672,0.189435833777423,0.255826157024663,0,0,0,0
