Row,rpd_wcrobust04_1,rpd_wcrobust04_10,rpd_wcrobust04_11,rpd_wcrobust04_12,rpd_wcrobust04_13,rpd_wcrobust04_14,rpd_wcrobust04_15,rpd_wcrobust04_16,rpd_wcrobust04_17,rpd_wcrobust04_18,rpd_wcrobust04_19,rpd_wcrobust04_2,rpd_wcrobust04_20,rpd_wcrobust04_21,rpd_wcrobust04_22,rpd_wcrobust04_23,rpd_wcrobust04_24,rpd_wcrobust04_25,rpd_wcrobust04_26,rpd_wcrobust04_27,rpd_wcrobust04_28,rpd_wcrobust04_29,rpd_wcrobust04_3,rpd_wcrobust04_30,rpd_wcrobust04_31,rpd_wcrobust04_32,rpd_wcrobust04_33,rpd_wcrobust04_34,rpd_wcrobust04_35,rpd_wcrobust04_36,rpd_wcrobust04_37,rpd_wcrobust04_38,rpd_wcrobust04_39,rpd_wcrobust04_4,rpd_wcrobust04_40,rpd_wcrobust04_41,rpd_wcrobust04_42,rpd_wcrobust04_43,rpd_wcrobust04_44,rpd_wcrobust04_45,rpd_wcrobust04_46,rpd_wcrobust04_47,rpd_wcrobust04_48,rpd_wcrobust04_49,rpd_wcrobust04_5,rpd_wcrobust04_50,rpd_wcrobust04_51,rpd_wcrobust04_52,rpd_wcrobust04_53,rpd_wcrobust04_54,rpd_wcrobust04_55,rpd_wcrobust04_56,rpd_wcrobust04_57,rpd_wcrobust04_58,rpd_wcrobust04_6,rpd_wcrobust04_7,rpd_wcrobust04_8,rpd_wcrobust04_9
321,0.0971057371330908,0,0.0414988639947573,0.0839179731655971,0.0960593977161979,0.0916828027682577,0.0980714593834532,0.00465104931615132,0.0177780150600258,0.00125220549188893,0.0698526248089703,0.0747993243481254,0.0958251515070433,0.101660382197741,0.001488944667507,0.082688221605041,0.0848974257927972,0.0482777541241487,0.0550806710252066,0.0365371375740536,0.00241165281624742,0.0313063159050221,0.0968594252220125,0.0451800550177397,0.0578702967598075,0.0855208815207112,0.0747673906525203,0.000455692863010331,0,0,0.097982489637748,0.097982489637748,0.0967228948593738,0.102106817909739,0.0879522081807656,0.0916348656368207,0,0.000275844970671927,0.000293986031075931,0.0711899507669593,0.0296555981415234,0.013683928634636,0.0453377903806151,0.0462231341015046,0.00229805188135696,0.00540585845215329,0.0783537843829914,0.0727053289572884,0.0696430631098033,0.0637355813784234,0.0485498542523969,0.0443306322766441,0.0362171306850346,0.0506343031605804,0.0855616432223402,0.0959268634966179,0.0549793434675949,0.082436242569574
336,0.0150320482812214,0,0.00724869493251846,0.0129669682481721,0.0229345388311494,0.0122992869220243,0.0132097895551413,0.000189393939393939,0,0,0.0287214958961974,0.0318588729636058,0.019793639652098,0.0158148495521092,0.000996536274882009,0.0085651247728794,0.0272784747705085,0.0126191372554466,0.0254157867657997,0.0178395642997925,0.00119476247225379,0.0222931249555495,0.0148759532804524,0.00387232167542353,0.00162089239690722,0.00961085799822314,0.0314805796721016,0,0,0,0,0,0.0104665238485245,0.0158366816219031,0.00863619114648515,0.00866789754957622,0,0,0,0.000149342891278375,0,0.000137362637362637,0.00568078084118873,0.00824602714639325,0.000167112299465241,0.00921592775041051,0.0392845111856117,0.0416419261218976,0.0417286096803583,0.0505133225504597,0.0507071098362918,0.0463624569946057,0.0452728911271327,0.0387757511882213,0.00959309487639861,0.0198164164502853,0.0258556303356199,0
341,0.299268932017011,0.00219056687309039,0.286452631014407,0.324314960970201,0.337899241554048,0.233919403918004,0.230440155318048,0.163785555671512,0.092290056212192,0.0571363254960614,0.278101460452694,0.22931469635582,0.31066268278218,0.344742915128004,0.0353148222357925,0.23923383137031,0.318956748393318,0.241191660904606,0.303325616040561,0.302530525381734,0.0406165134871427,0.237799118309964,0.298592984202441,0.123525507956156,0.221393300993687,0.242609843166403,0.229032672270933,0.0180097402586239,0,0,0,0.307430262890038,0.307430262890038,0.342515719245359,0.291123780550096,0.298381597168492,0,0,0,0.21185067849394,0.25522305893695,0.269942261793819,0.296885297446281,0.308977760513395,0.0270740324383353,0.288921277988088,0.281557826370105,0.278657725816653,0.265633566812513,0.273268951328257,0.275574823867791,0.269714476239313,0.277373816185296,0.298888618900889,0.24406471207026,0.309164670393602,0.302709446001126,0.249254231503383
347,0.407876904646383,0.102247979343268,0.362024369323371,0.391970477028963,0.415261332444215,0.389557734882726,0.397248825100074,0.38004261591001,0.403355757353852,0.36509992010797,0.35269944265726,0.361839382409435,0.406178481645384,0.398511208012259,0.184674581613531,0.395457294483573,0.443019903072872,0.376327777401807,0.443536766169651,0.422580652378793,0.222529816774999,0.43259716951325,0.407529418221594,0.402613887234674,0.36667601459137,0.387416515161675,0.362810158345662,0.310425604536106,0.015790458008887,0.000133240644189549,0.409415274341163,0.409856617051992,0.410660613006789,0.39745243202343,0.352112805285152,0.366299476194772,0.000120314580935976,0,1.35816050740877e-05,0.444136576750074,0.435100300832005,0.369488289331414,0.223487572060519,0.191053325844606,0.17767428616995,0.121537551837807,0.32621089779053,0.316684809405255,0.306730606116898,0.300398993844928,0.272143644255967,0.244534201517952,0.183228853953726,0.200420211497936,0.386409574645086,0.40642801413069,0.443757289397545,0.344318778971378
350,0.167318865024753,0.000121940554118247,0.0224165637356744,0.0760364447281669,0.079591772508087,0.167178927610285,0.121304540480557,0.0776164043390189,0.0541217384457629,0.0229979137834575,0.0801193108941442,0.0830278486949492,0.154172277849167,0.190728534928305,0.0034131774107678,0.14705118448098,0.229947547200538,0.124516202746395,0.25378851651109,0.267633679231112,0.0029975166593325,0.199082721140982,0.167581357096498,0.200143977160294,0.201090646446339,0.15913671787171,0.0826287461897735,0.0464183921050095,0,0,0.145952089442424,0.145962979272074,0.161294422924127,0.199536843267757,0.114824816195373,0.117632551982095,0,0,0,0.151423449345903,0.18283780213122,0.155565445889279,0.264254669055077,0.200608499010753,0.00261355634821724,0.0536306983508975,0.261635875847599,0.257823121630957,0.268695354322659,0.222453641168501,0.221977764985231,0.198378232538599,0.0857752047149729,0.0502426808638681,0.15899763839478,0.154178536415113,0.253726314169672,0.163393912876252
362,0.146206716412195,0.0325606348509902,0.236227385733448,0.146250411986651,0.0817299813585617,0.0938652144855546,0.0441611944574247,0.0132966957584654,0.014942732289689,0.145104114498674,0.0185099279858471,0.0111473086413546,0.219837172193994,0.200693703347969,0.00258513168531431,0.200531930997911,0.183426754430359,0.0171614730791218,0.126281896105769,0.159283661264561,0.00220026109322827,0.202409950661051,0.146854379055356,0.20742631282683,0.157568907696568,0.179983177270123,0.0112637535736109,0.00264435778321053,0,0,0,0.0928842923249594,0.103260161923733,0.201083370012515,0.0422436596551371,0.0444770497589104,0.0957473786374882,0.366125352839814,0.398133532164714,0.189631586018647,0.19806934974523,0.189109485710102,0.110677290318525,0.0762855566986683,0.0011763058887905,0.0241690004648821,0.270613857054355,0.274301942946489,0.240836141937891,0.258621183657213,0.249803690763545,0.182948645583756,0.161596530520241,0.111614191109029,0.179856339805965,0.219584171051313,0.126500370733546,0.178593867343088
363,0.319677800170969,0.000262086885428156,0.0349685392093976,0.119141065589636,0.216169733054081,0.408505336745521,0.464528107460456,0.43952631772184,0.377836506819957,0.202247727647619,0.174168425847383,0.157858023094847,0.334073495707853,0.0796824477279187,0.0849072032663069,0.120117663846724,0.275934069118535,0.11961358847558,0.259167139207187,0.0139625897302199,0.0481672015618464,0.0944686165859097,0.320243694806053,0.24052763190092,0.0202073636981254,0.0976239599220878,0.157983857758611,0.290328754250072,0,0,0,0.336643702101337,0.336643702101337,0.07858911323786,0.346780925186933,0.345936656351398,0,0,0,0.16032374410416,0.132707203533847,0.170455277807899,0.193649044727919,0.215981339579237,0.0708175027934404,0.0127599371152698,0.199003217864867,0.183667258226207,0.194093727888616,0.233906023899756,0.251984674721847,0.163763081498237,0.0151374371212878,0.0146607182186317,0.097367525300787,0.333321172015891,0.258773978414572,0.143100263088776
367,0.214997803821106,0.00034553800390147,0.0939272970690574,0.106009997814031,0.119756635874408,0.233438244200351,0.261810584563013,0.266698718551471,0.286420140055376,0.262720805976814,0.0970645182673567,0.0993910180447896,0.2107482690618,0.0439769005662101,0.0217106132767261,0.188779365443104,0.190233598817823,0.162349534417633,0.196109647375018,0.0108912419144558,0.0436013125000963,0.16420310794947,0.215168081995979,0.00618840877532621,0.00523138605964499,0.206721219819065,0.0993730262850156,0.118487104504266,0,0,0.185814293438111,0.217041847867782,0.217041847867782,0.0441009812395208,0.113842663311402,0.136025464909344,0,0,0,0.113548990730517,0.00602882350161775,0.0308398010388942,0.000627014676460542,3.98962696987832e-05,0.0237053510736036,0.000244200244200244,0.085787108743814,0.0132879810824508,0.0191607517306531,0.00408017490964314,0.00216542798616552,0.00236421725239617,0.000786092214663643,0.000293994559531283,0.207818513104008,0.210901112860157,0.196012537157464,0.0356173501472235
375,0.0629444702859072,0.000690257322658232,0.0228116164360316,0.0427883330720537,0.0410167002782613,0.0661497432248343,0.0750305757800073,0.085124304506599,0.0901288888691823,0.0844956321091626,0.117394393734733,0.104751662230319,0.0809742211030528,0.0131624582043402,0.00326123904209442,0.0306624069520998,0.0648278663204054,0.0681667781099875,0.0479012100109311,0.011208374449278,0.00297792104557766,0.0215492949993468,0.0625374237460683,0.0422506418406306,0.00884828041162798,0.025825178857301,0.104995897875521,0.11610707082527,0,0,0.0413265304048203,0.0593259348254196,0.0593259348254196,0.0131061972707098,0.0198198680391861,0.0200554195808745,0.0434935792477483,0.112674639887915,0.119638014443372,0.0547225802654855,0.0606223241664969,0.0429345861405648,0.0265601627723805,3.74953130858643e-05,0.00277996896757252,4.6882325363338e-05,0.0425888715475788,0.00185831071270753,0.00186984859592997,0.00175020610153567,0.00166565283030989,0.00157776885084707,0.000669858121452395,0.000964332004058903,0.0258249783512,0.0815171842551127,0.0473787751156686,0.0338872876648273
378,0.0408148821428806,0,0.0429418216935393,0.0554428192469674,0.0721722629380525,0.0400740791964607,0.0355128017060422,0.00449037158329818,0.00391215186346171,0.0173836789282132,0.00426230938582152,0.00543583906253774,0.0348820297640748,0.0406057579783362,0.000674695154179565,0.0495556142510564,0.0326353419583053,0.00746014375924456,0.0358184714043388,0.0434263966020852,0.00365054147774725,0.0422665829613042,0.0409069541776432,0.000546088488501658,0.0662634992636716,0.0522059571087014,0.00544059281520568,0.000921854356871019,0,0,0.0342202628374413,0.0342202628374413,0.0338681621864091,0.0411486167217283,0.0725915249198677,0.0679705390497335,0.0428849862148604,0.0323537216260283,0.030092593348845,0.00535132888382942,0.0110197106870141,0.0112430736673806,0.00744259698772766,0.00462710474416118,0.000297245627542968,0.0011699604955609,0.0257740995542581,0.0251791627442903,0.0198277724545191,0.0189117038229893,0.0223274316707269,0.0267508770229358,0.0508089602741413,0.0476938886431255,0.0518180340315616,0.0348215539148856,0.0356645721776312,0.000405740299439929
