Row,rpd_wcrobust0405_1,rpd_wcrobust0405_10,rpd_wcrobust0405_11,rpd_wcrobust0405_12,rpd_wcrobust0405_13,rpd_wcrobust0405_14,rpd_wcrobust0405_15,rpd_wcrobust0405_16,rpd_wcrobust0405_17,rpd_wcrobust0405_18,rpd_wcrobust0405_19,rpd_wcrobust0405_2,rpd_wcrobust0405_20,rpd_wcrobust0405_21,rpd_wcrobust0405_22,rpd_wcrobust0405_23,rpd_wcrobust0405_24,rpd_wcrobust0405_25,rpd_wcrobust0405_26,rpd_wcrobust0405_27,rpd_wcrobust0405_28,rpd_wcrobust0405_29,rpd_wcrobust0405_3,rpd_wcrobust0405_30,rpd_wcrobust0405_31,rpd_wcrobust0405_32,rpd_wcrobust0405_33,rpd_wcrobust0405_34,rpd_wcrobust0405_35,rpd_wcrobust0405_36,rpd_wcrobust0405_37,rpd_wcrobust0405_38,rpd_wcrobust0405_39,rpd_wcrobust0405_4,rpd_wcrobust0405_40,rpd_wcrobust0405_41,rpd_wcrobust0405_42,rpd_wcrobust0405_43,rpd_wcrobust0405_44,rpd_wcrobust0405_45,rpd_wcrobust0405_46,rpd_wcrobust0405_47,rpd_wcrobust0405_48,rpd_wcrobust0405_49,rpd_wcrobust0405_5,rpd_wcrobust0405_50,rpd_wcrobust0405_6,rpd_wcrobust0405_7,rpd_wcrobust0405_8,rpd_wcrobust0405_9
321,0.366323346525646,0,0.241685238659494,0.366323346525646,0.366323346525646,0.323913439688719,0.274117589340712,0.139501925318851,0.125306823444577,0.204366626681287,0.285344986603466,0.285344986603466,0.366323346525646,0.366323346525646,0,0.366323346525646,0.404891799610899,0.38160358729772,0.393664402348144,0.204366626681287,0,0.375005096359041,0.366323346525646,0.139501925318851,0.25946438118936,0.366323346525646,0.285344986603466,0,0,0,0.323913439688719,0.366323346525646,0.366323346525646,0.366323346525646,0.404891799610899,0.404891799610899,0.366323346525646,0.366323346525646,0.366323346525646,0.366323346525646,0.323913439688719,0.323913439688719,0.366323346525646,0.255588702030009,0,0.30145864516321,0.366323346525646,0.366323346525646,0.393664402348144,0.323913439688719
336,0.0547849660227521,0.162240791264786,0.334090208376479,0.253499801488409,0.254496101510383,0.07078380180254,0.07078380180254,0.0494757542528413,0.0494757542528413,0,0.0821774490341282,0.0635811537004519,0.111090373765047,0.113329361951071,0,0.120259556055381,0.0635811537004519,0,0.0547849660227521,0.0635811537004519,0,0.13696241505688,0.0547849660227521,0.07078380180254,0.273924830113761,0.134025646702362,0.0635811537004519,0,0,0,0.0475092200645947,0.0475092200645947,0.0518481976682335,0.113329361951071,0,0,0.0547849660227521,0.07078380180254,0.165802241931729,0.215623548038418,0.250157123906744,0.250157123906744,0.20264790384215,0.106053615992914,0,0.173151085745956,0.134025646702362,0.111090373765047,0.0547849660227521,0.0821774490341282
341,0.413883615009117,0.11004588314904,0.55823869105399,0.612249614282167,0.621216661324065,0.343696691392145,0.340519692909757,0.253218878025275,0.116825404121553,0.157440065333815,0.496842646579513,0.553867078913379,0.43735247915031,0.627398131377291,0,0.403334173803133,0.634595916226125,0.685090570808031,0.633189841975943,0.470117204984734,0,0.538337778520415,0.413883615009117,0.287315076987156,0.56451924195035,0.479643725807629,0.553867078913379,0.138862443873555,0,0,0.51512523104537,0.477504403208069,0.409950914846534,0.627398131377291,0.487229162465176,0.525587708959913,0.477504403208069,0.404140481108709,0.397672232863167,0.419397999888198,0.355777211689246,0.404140481108709,0.330874446181827,0.47403444019999,0,0.556660384401953,0.468409979838505,0.43735247915031,0.636562266307416,0.291479885843405
347,0.320981451954112,0.248908327022595,0.396231758051345,0.335501643696708,0.289522988234857,0.353730712841209,0.370639868976858,0.366489432824342,0.488166487086271,0.277631881312258,0.332872558876711,0.288530075823694,0.35829147543293,0.135957227004642,0,0.225932420482971,0.375395174111283,0.250762765723547,0.343584780011807,0.399309207322113,0.113113879947064,0.278092545998049,0.320981451954112,0.178257004211977,0.149952515848747,0.216139421073596,0.288530075823694,0.235246295867788,0.109097563888675,0.422094960370821,0.422094960370821,0.462188096749055,0.320981451954112,0.135957227004642,0.409950914846534,0.473571703045486,0.401974133443216,0.242583182975436,0.242583182975436,0.201968521763174,0.209597281152918,0.187560241400916,0.174217494706358,0.208661324061271,0.0636207881989517,0.204827432993895,0.216139421073596,0.35829147543293,0.343584780011807,0
350,0.143172994876235,0,0.0772871697891991,0.143172994876235,0.11004588314904,0.11004588314904,0.141856277248516,0.11004588314904,0.11004588314904,0.0694312219367773,0.05502294157452,0.05502294157452,0.141856277248516,0.323760397101415,0,0.261715005858526,0.503685866638004,0.0694312219367773,0.59365160764359,0.646856223566191,0,0.230803987433176,0.143172994876235,0.348551251228496,0.219242527880848,0.264998073567536,0.0473941821847754,0.03668196104968,0,0,0.176571888216905,0.177888605844623,0.177888605844623,0.397124319200775,0.11004588314904,0.11004588314904,0.17498338897571,0.309352116739158,0.382716038838518,0.17498338897571,0.143172994876235,0.141856277248516,0.221060853532767,0.560665705821072,0,0.516137249391713,0.264998073567536,0.141856277248516,0.59365160764359,0.173666671347992
362,0.47213780167926,0.2751147078726,0.752124076502064,0.784779800652124,0.645920734843031,0.449608334627875,0.212604216813012,0.124454163511297,0.484711989025518,0.085143117641621,0.195189000790661,0.195189000790661,0.682320276083359,0.793686254924579,0,0.727150057267557,0.82437643104346,0.22009176629808,0.891369643573885,0.936379211801048,0,0.747361042867737,0.408517013480308,0.829888177974494,0.694958434263522,0.650788923728774,0.195189000790661,0.05502294157452,0,0.340403431093977,0.340403431093977,0.421915173327856,0.421915173327856,0.793686254924579,0.327385760034575,0.333391619621485,0.47213780167926,0.658938405902434,0.666794353754856,0.563294790641068,0.565261140722359,0.605023653821416,0.737336674881109,0.733783095977224,0,0.773904799587917,0.650788923728774,0.682320276083359,0.887997219242412,0.321500512698885
363,0.690955220490265,0,0.0473941821847754,0.235838334312491,0.310057507303666,0.842559934666184,0.744735336112202,0.666778888807529,0.37709312064356,0.472374442614681,0.715550648768261,0.700094968302506,0.650552282793353,0.0425715588208105,0.132537299826396,0.401693821279725,0.754576008689217,0.498359647476592,0.754576008689217,0.18807930214569,0.120969827799486,0.618613509326406,0.650340559278002,0.965284389031611,0.0331271117271945,0.331805584469546,0.700094968302506,0.913406683325887,0,0.633510567175658,0.625299221813954,0.625299221813954,0.625299221813954,0.0391991344893377,0.635156192057235,0.63033356869327,0.555112298196983,0.701840142395703,0.718765596197618,0.697955917450872,0.574392145509444,0.61617577166798,0.564598405983655,0.283139448128716,0.120969827799486,0,0.363615978569022,0.650552282793353,0.754576008689217,0.743934301164795
367,0.77706141289199,0.17067283797303,0.606571740026386,0.67764858684474,0.779917686174663,0.733929578240069,0.723588219561583,0.718765596197618,0.66122548118344,0.681021011176213,0.637040468409247,0.637040468409247,0.722368118687742,0.676546940128008,0.305647407089365,0.679326442708397,0.79109184241415,0.797280126992073,0.79109184241415,0.629735343915191,0.390754411681953,0.742493826352974,0.77706141289199,0.417611436849872,0.567721157852808,0.679326442708397,0.637040468409247,0.651967809516278,0,0.711474274611747,0.774544239452332,0.774544239452332,0.774544239452332,0.676546940128008,0.718214772839251,0.720848208094689,0.77706141289199,0.726300818850325,0.726300818850325,0.775434162653714,0.733929578240069,0.741269375043692,0.739623750162115,0.672825963480775,0.228209574922746,0.138862443873555,0.679326442708397,0.722368118687742,0.79109184241415,0.399731651313009
375,0.358294385128904,0.41377508169324,0.405207455515874,0.338953232061485,0.34658199145123,0.352483951391078,0.282297027774107,0.200241722313277,0.181334453482744,0.108630356426115,0.397192194863402,0.386347414246261,0.343036866349415,0.41591967665097,0.18625662605833,0.28406812232718,0.421915173327856,0.327760972926624,0.343036866349415,0.431177195430459,0.140166059216141,0.30990975462222,0.355660949873467,0.294076223316368,0.292494538599869,0.315878516426656,0.386347414246261,0.270405920851507,0,0.343036866349415,0.197706174230319,0.2709722091572,0.2709722091572,0.41591967665097,0.358294385128904,0.358294385128904,0.343036866349415,0.360811558568562,0.369794538926274,0.267137396167096,0.410030078879839,0.353050239696772,0.237583508405688,0.450449314243017,0.181434002694365,0.204834247518591,0.317195234054374,0.343036866349415,0.343036866349415,0.40308443058258
378,0.313801506817655,0.0684310418647443,0.491071133200913,0.431640506530779,0.187404878198776,0.217865971210131,0.136891884625349,0.091046271065599,0,0,0.187395115159919,0.123796752081972,0.389006919370364,0.325225687973336,0,0.180061586552551,0.224398931292134,0.0684310418647443,0.194635586851236,0.211564187706882,0,0.143424844707352,0.313801506817655,0.0342155209323721,0.412696923153037,0.367466464751327,0.123796752081972,0.0781857913849393,0,0,0.290411192532792,0.325393816125218,0.317762314666379,0.325225687973336,0.213092294957583,0.221699439522401,0.294761313502698,0.242089084463979,0.143424844707352,0.31149079230636,0.24742039888372,0.24742039888372,0.278635250472807,0.211564187706882,0,0.439989218669225,0.367466464751327,0.389006919370364,0.194635586851236,0
