Row,rpd_wcrobust0405_1,rpd_wcrobust0405_10,rpd_wcrobust0405_11,rpd_wcrobust0405_12,rpd_wcrobust0405_13,rpd_wcrobust0405_14,rpd_wcrobust0405_15,rpd_wcrobust0405_16,rpd_wcrobust0405_17,rpd_wcrobust0405_18,rpd_wcrobust0405_19,rpd_wcrobust0405_2,rpd_wcrobust0405_20,rpd_wcrobust0405_21,rpd_wcrobust0405_22,rpd_wcrobust0405_23,rpd_wcrobust0405_24,rpd_wcrobust0405_25,rpd_wcrobust0405_26,rpd_wcrobust0405_27,rpd_wcrobust0405_28,rpd_wcrobust0405_29,rpd_wcrobust0405_3,rpd_wcrobust0405_30,rpd_wcrobust0405_31,rpd_wcrobust0405_32,rpd_wcrobust0405_33,rpd_wcrobust0405_34,rpd_wcrobust0405_35,rpd_wcrobust0405_36,rpd_wcrobust0405_37,rpd_wcrobust0405_38,rpd_wcrobust0405_39,rpd_wcrobust0405_4,rpd_wcrobust0405_40,rpd_wcrobust0405_41,rpd_wcrobust0405_42,rpd_wcrobust0405_43,rpd_wcrobust0405_44,rpd_wcrobust0405_45,rpd_wcrobust0405_46,rpd_wcrobust0405_47,rpd_wcrobust0405_48,rpd_wcrobust0405_49,rpd_wcrobust0405_5,rpd_wcrobust0405_50,rpd_wcrobust0405_6,rpd_wcrobust0405_7,rpd_wcrobust0405_8,rpd_wcrobust0405_9
321,0.306399748982893,0,0.156111835778513,0.291743614368011,0.315923480922216,0.251981366026742,0.208832342839808,0.0813313785132623,0.073055455432401,0.119148315925416,0.287909334599133,0.290824173421376,0.333929063355037,0.286213674919743,0.0157969523916228,0.247495785828422,0.340097473226165,0.281837122416076,0.320478064424468,0.176837829268007,0.0453638478748817,0.265782280740223,0.306364043575749,0.171350399504883,0.188956261243837,0.265900339521168,0.290714625000459,0,0,0,0.296923588149658,0.306653619738724,0.30635128309554,0.288124618256781,0.268267350450378,0.267357250942514,0.318585137725673,0.291663280147629,0.276956369210641,0.308372220285926,0.308181524477435,0.318177130020076,0.283505979123802,0.232201530691734,0.0156786847489889,0.224112484845394,0.266194989366716,0.334093987646746,0.320405060413693,0.247091207412468
336,0.283276005857577,0.286539284824113,0.441603283953884,0.346755399903047,0.344987296241742,0.289334736233891,0.271509015784476,0.152430668793064,0.146888843120001,0.139429363905624,0.189969578766592,0.263257364500219,0.251423680936425,0.287771898394718,0.0249591243762219,0.353850838248614,0.206929120026004,0.210494975515339,0.199141815781825,0.327850096478276,0.0257113167569846,0.370276086032882,0.283276005857577,0.245761816336096,0.452290171126303,0.384430882571097,0.238653523195831,0,0,0,0.233357263706366,0.233357263706366,0.24776202211964,0.28739566858258,0.229105895738414,0.229382548925767,0.248499225511472,0.390596418342524,0.397291883667951,0.306809680649962,0.345674260928026,0.397820314493904,0.339055006106495,0.257954421917914,0.0248468794461899,0.308019047874606,0.384430882571097,0.252007336819061,0.199141815781825,0.255022121567763
341,0.381123651442264,0.0703794523693501,0.410054341263619,0.438385698784834,0.461661509193715,0.349427604725005,0.34318045800932,0.215937639178513,0.120110136849357,0.095774349743188,0.279815648139892,0.305471619556049,0.417361955445431,0.412682519619647,0,0.375738176261464,0.42504560862424,0.368951000477122,0.431339893261748,0.392578433923811,0.0144343510349082,0.378439696581727,0.381125248906876,0.288953832027293,0.335537345498697,0.365644251985047,0.305405821516501,0.0419394953928469,0,0,0.384999877044532,0.382942669955585,0.385701518298081,0.41222375091095,0.410424176489865,0.398804486561461,0.379813143943549,0.365742336314076,0.354399777346696,0.371582218164658,0.417176155679895,0.402263916910105,0.39112280602293,0.423744807019845,0,0.424466230532503,0.362699980000972,0.417471651796857,0.432496860395235,0.193982582082982
347,0.448798903323412,0.300767297686679,0.436916277583261,0.454001862546471,0.474848061441009,0.428913367454744,0.442171590445643,0.439897356273987,0.457666634311046,0.419612307771975,0.401230593644874,0.413927030837601,0.450885924866611,0.432927788770622,0.111514645234171,0.443384771924269,0.46701180800647,0.447187639303085,0.470187582103032,0.480102630357103,0.114166329706462,0.441912118544862,0.448447901095022,0.0851246159749333,0.449515377355467,0.413619401409154,0.413926484003342,0.394353632088802,0.131991306209099,0.466633388453593,0.466633388453593,0.445191296020225,0.44380673639553,0.432649269441628,0.442734300634739,0.453093592889893,0.449843897391023,0.443853382405911,0.449840279041943,0.426900698156896,0.435195000518137,0.432165292299529,0.475772693481444,0.435482781972776,0.106663975073992,0.342229225650235,0.414191043061077,0.450954919843787,0.470402086927422,0.101207418621218
350,0.423098989452825,0,0.103287400033273,0.302013465063811,0.306700684564634,0.422915513795478,0.359729917285161,0.300265855809569,0.112576472817329,0.0832929532227745,0.315471561709562,0.319932635726474,0.414380559394867,0.438102513421092,0,0.383063040814853,0.487049933918638,0.328009078485292,0.506584038339833,0.496760459352572,0,0.452292643249843,0.423329495624679,0.464715105127557,0.412898032033561,0.382810979159694,0.314947181424505,0.229315219758525,0,0,0.406871032223046,0.41172404075605,0.41172404075605,0.447607454702021,0.349854840881221,0.349620477874956,0.418400017265738,0.420139199491896,0.432146709173785,0.432787626595056,0.42896090983393,0.393446370558892,0.405040070674709,0.481739333300204,0,0.451004383364329,0.382810979159694,0.414472863105642,0.506490394119929,0.422845007587806
362,0.485586047883034,0.197603879845719,0.644956612563446,0.577429359443788,0.499371739119394,0.515249778565281,0.381148176004098,0.325636800777597,0.368468642724471,0.198525266988957,0.229612728676435,0.239562191543207,0.568457807531469,0.603831124680368,0.0117336359553313,0.586789432329466,0.620861613759011,0.266103515295401,0.602054424121177,0.616308868702686,0.0133935352079173,0.672488118077759,0.484995386395581,0.559177075581302,0.555779763722742,0.553217996086135,0.239831237600364,0.0324858434899051,0.0977440482541131,0.422406694260191,0.422406694260191,0.468601043923634,0.468601043923634,0.602974136444277,0.373318647825785,0.416973805410584,0.494137707379034,0.513853244395548,0.497835779581266,0.556764854899105,0.548301811446186,0.602590637503369,0.638261017340479,0.630570121289034,0,0.520047329891397,0.553066846660139,0.568761442646008,0.607358266897837,0.325001691848977
363,0.463600305207035,0,0.0609361124170081,0.139761064240272,0.276125082251312,0.513777667685933,0.530148490409343,0.596634757730973,0.325139253517378,0.380105200926875,0.310897896656928,0.332460701833205,0.454815511077093,0.159820634723697,0.11389031195193,0.277901452457545,0.502276298642056,0.29973012307832,0.510198730741751,0.0936763059869497,0.124065121650041,0.328962618532587,0.454280063581863,0.695160362310782,0.0934000684849165,0.268534016359963,0.332264037074514,0.637355973147115,0,0.337518406691058,0.337698774353203,0.337698774353203,0.337698774353203,0.165314634690284,0.331273459087329,0.32388708870787,0.40456333813574,0.571329756183355,0.593579216153977,0.455109531874255,0.4605199279218,0.451696726135789,0.408061773380963,0.341596851502182,0.118017672927219,0.00746940427530991,0.2691875097849,0.455013677780263,0.510509757399854,0.641857563437867
367,0.589309230335602,0.121417917185589,0.411463193032328,0.477532344808473,0.484049071255546,0.58173758096978,0.623441973615888,0.61519090839969,0.585614739708879,0.561123909069947,0.49960623438551,0.503221530765151,0.563349173408904,0.398197080930718,0.291605858735958,0.52025135361932,0.629874934756805,0.593810258951321,0.631876763755888,0.409696887337291,0.339773096306255,0.625064796486797,0.589147473402035,0.340136972377122,0.358595641209454,0.552523620938395,0.502396346501267,0.553581571332111,0,0.538226591173938,0.574921630705008,0.574921630705008,0.574921630705008,0.397862610224166,0.517748502638057,0.550698972874432,0.579590392306462,0.565514995725465,0.552673981049523,0.600339107620861,0.574114704013589,0.554295540643469,0.555418452047408,0.434246977942091,0.272668646100839,0.112393365493632,0.552635215663029,0.563606219860856,0.632042384591853,0.324631136330174
375,0.534413801168834,0.468294742184553,0.51486387494797,0.511314404107012,0.546865156698549,0.529499692953891,0.517678962561166,0.496415006840859,0.464689909094964,0.409861807757151,0.522439042055538,0.511191360671302,0.527887729280062,0.499946071321403,0.37414133941239,0.518553393632866,0.519429832864349,0.497780539199173,0.504072625970748,0.468289459213563,0.410547819111096,0.466888824203472,0.532001479387195,0.445649702867218,0.386881765877679,0.510871255487564,0.511158734041109,0.467637226150119,0.0178510059245004,0.521817708556424,0.506083160797525,0.51559301748515,0.51559301748515,0.499333599176297,0.541352378236323,0.538266532807907,0.525113139556881,0.52510858902702,0.531563501327713,0.503845894674539,0.53820948653493,0.537513508466731,0.530444912414308,0.486661041111983,0.367625762866681,0.396800961387577,0.511718411834685,0.527699426508376,0.504121157081858,0.482654339477096
378,0.245039279386866,0.0568093885869183,0.331762500066962,0.313006479687791,0.246818159835528,0.216991831042171,0.231657739586925,0.212932347310116,0.164313661910865,0.00931446110469212,0.23547184514448,0.204127190182006,0.284895000122842,0.28412246563808,0,0.16258587591889,0.253623039435768,0.213797382427273,0.237487899216322,0.228638955607335,0,0.199050981348975,0.244999947744392,0.0307653409346358,0.308852518991993,0.295010083577681,0.204127190182006,0.303225255419617,0,0,0.253365093808994,0.231744481197128,0.23697374702512,0.285713962192784,0.258554201480743,0.261994290947288,0.235674742751808,0.221342089455634,0.220361869284417,0.243163552806004,0.242857701734451,0.237123674279491,0.2422107209325,0.237326735735036,0,0.31243797880325,0.295075419129153,0.284945637950886,0.237463250742284,0.0104069159421901
