Row,rpd_wcrobust04_1,rpd_wcrobust04_10,rpd_wcrobust04_11,rpd_wcrobust04_12,rpd_wcrobust04_13,rpd_wcrobust04_14,rpd_wcrobust04_15,rpd_wcrobust04_16,rpd_wcrobust04_17,rpd_wcrobust04_18,rpd_wcrobust04_19,rpd_wcrobust04_2,rpd_wcrobust04_20,rpd_wcrobust04_21,rpd_wcrobust04_22,rpd_wcrobust04_23,rpd_wcrobust04_24,rpd_wcrobust04_25,rpd_wcrobust04_26,rpd_wcrobust04_27,rpd_wcrobust04_28,rpd_wcrobust04_29,rpd_wcrobust04_3,rpd_wcrobust04_30,rpd_wcrobust04_31,rpd_wcrobust04_32,rpd_wcrobust04_33,rpd_wcrobust04_34,rpd_wcrobust04_35,rpd_wcrobust04_36,rpd_wcrobust04_37,rpd_wcrobust04_38,rpd_wcrobust04_39,rpd_wcrobust04_4,rpd_wcrobust04_40,rpd_wcrobust04_41,rpd_wcrobust04_42,rpd_wcrobust04_43,rpd_wcrobust04_44,rpd_wcrobust04_45,rpd_wcrobust04_46,rpd_wcrobust04_47,rpd_wcrobust04_48,rpd_wcrobust04_49,rpd_wcrobust04_5,rpd_wcrobust04_50,rpd_wcrobust04_51,rpd_wcrobust04_52,rpd_wcrobust04_53,rpd_wcrobust04_54,rpd_wcrobust04_55,rpd_wcrobust04_56,rpd_wcrobust04_57,rpd_wcrobust04_58,rpd_wcrobust04_6,rpd_wcrobust04_7,rpd_wcrobust04_8,rpd_wcrobust04_9
321,0.307168004336971,0,0.156890732892699,0.262437030431755,0.29988646001379,0.293616132068336,0.312985560985691,0.0576123583172522,0.0944228063829311,0.0381183144418262,0.287524720687032,0.29682347865084,0.332998454174465,0.286213674919743,0.0156786847489889,0.248030785756611,0.329271310844722,0.187804828252945,0.248763240059209,0.177082791189366,0.0170945500628248,0.143043588948742,0.306457583984763,0.21924565832085,0.203213094214413,0.250011141053999,0.296738260130265,0,0,0,0.309275116567829,0.309275116567829,0.307487189373539,0.287294616437365,0.276880440609317,0.28979675794936,0,0,0,0.268521453288071,0.125756492152111,0.0562778483594851,0.148576397256889,0.167188037304535,0.0203328446283156,0.0626536302618483,0.236785407668602,0.222056076385251,0.222989152511758,0.185006612877757,0.187882835324454,0.153703315428452,0.116647233910469,0.187882694377693,0.25013824883403,0.333068045481156,0.248498743711752,0.278621023715001
336,0.0613544760467416,0,0,0.0857356900138382,0.120282004252035,0.0613544760467416,0.0663497721007434,0,0,0,0.0837671606377245,0.0840991483104816,0.0882789421705578,0.107932486997893,0,0,0.120448367545799,0.0271912940855188,0.117748125222717,0.115986162602399,0,0.0955111317599821,0.0613544760467416,0,0,0,0.0836705288991745,0,0,0,0,0,0.0539978320539526,0.107616293829204,0.0505101673162933,0.0503880852746882,0,0,0,0,0,0,0.0514226335139693,0.0313180579661646,0,0.0420679550773695,0.147935582515481,0.153038560607459,0.148315502471041,0.237860294102426,0.234094862151823,0.224028775104902,0.194074890585264,0.199480112499114,0,0.0878348378439739,0.119543554906717,0
341,0.424749291450639,0,0.401372224989273,0.44798821475918,0.450176036668385,0.387194232758004,0.375619637535875,0.314843268268158,0.202501355520186,0.132810385685175,0.440885338203717,0.401271889124854,0.442152651113203,0.468963367314509,0.0822493428346534,0.344728988472019,0.467543583826439,0.384045191952193,0.457955564547678,0.437791027053842,0.0414597828795855,0.363358984352956,0.424205354756194,0.2649065081912,0.346170894343302,0.343573512853708,0.401219509827817,0.0318075565702445,0,0,0,0.42409195580065,0.42409195580065,0.468801578961018,0.418057263389976,0.431571356224979,0,0,0,0.350930900648682,0.392122576299306,0.415964155147961,0.441127265525617,0.431794683218221,0.0447928310723003,0.400645672105274,0.4109483802676,0.413309024486429,0.419543641247499,0.415847703132892,0.417116661725809,0.424205090010653,0.451331892123468,0.448773544559411,0.344111933644987,0.440304769512488,0.457283822283185,0.371598746858109
347,0.503686190263973,0.263005706990152,0.455705572478764,0.490314508907367,0.507955477293974,0.488102436770235,0.518637488059084,0.489985714098976,0.507728802540866,0.48900796346303,0.548853144946841,0.547837553917538,0.496912663202232,0.495926563346225,0.235417677710745,0.436615750966966,0.540753326253327,0.540148413655603,0.566768344120627,0.551522372335028,0.299558490879983,0.471501515465341,0.503401500121485,0.499760977470539,0.444765586501751,0.39422437123649,0.553637271535545,0.521500067684482,0.0484146986749281,0,0.506344623445301,0.506735542216721,0.506006877895915,0.501680025735272,0.440857191987787,0.45901154604437,0,0,0,0.504598632398619,0.509489399225129,0.508085946884622,0.318516243118408,0.299708699467309,0.218364231281527,0.251018316379537,0.459155805825045,0.454788647409595,0.404952252845959,0.448995496585325,0.410550142847624,0.343114532552384,0.28193378641321,0.312934794736095,0.404873465349294,0.497085910833047,0.566668538779714,0.456118894279632
350,0.425583574624312,0,0.101593196307677,0.302364491412556,0.284545320057913,0.429279345030314,0.360214007614576,0.292294496824389,0.246974563767561,0.0859240508064686,0.314726611499226,0.28456520977538,0.412132352556344,0.438102513421092,0,0.38098454969233,0.494149327901114,0.335609655011227,0.506934697719333,0.496760459352572,0,0.455094417136311,0.425794674055257,0.45937953827111,0.412644868558566,0.39033854982647,0.28456520977538,0.233498766398181,0,0,0.406233066997166,0.406233066997166,0.41912428017389,0.447234610500164,0.344232364102824,0.346818737802156,0,0,0,0.410480307519705,0.446308769219662,0.420134585888544,0.512560729598258,0.451645670583866,0,0.105781958754506,0.474500609155977,0.472948981124038,0.496708322280959,0.444836985418733,0.434867477191567,0.414642938652745,0.282776041038478,0.198445628213663,0.39033854982647,0.412132352556344,0.506852849413991,0.425478338691302
362,0.333387343937853,0.131862597663275,0.42627504365897,0.334740498876542,0.250031453730352,0.279831018727297,0.139706538973995,0.0429992243896272,0.0471153633733726,0.320634224012519,0.0685378842106144,0.0519365708296353,0.420017147474362,0.416442904177043,0.0149604783776614,0.412216563797837,0.398027057500362,0.049908555857876,0.307210650537049,0.388892626822479,0.0116707488486235,0.434649680918272,0.333997389075252,0.45117366681844,0.360961276545907,0.377783741397384,0.0521616556303329,0.00673338692437286,0,0,0,0.259500209861831,0.276269208397205,0.416974579546318,0.167413809265149,0.169027007735462,0.268604920785697,0.572374809734721,0.589684740776826,0.390453898555872,0.38731982519695,0.386782544672924,0.275107034461738,0.204058598904488,0.0128242417920885,0.111919586503139,0.508130282461575,0.496028139230135,0.457895195094211,0.469609952476967,0.458712505212044,0.403650285304751,0.389552506417125,0.310405218171164,0.377477405241698,0.419903849907908,0.307758300211034,0.364276210013388
363,0.604783519529946,0.00826370824715003,0.155899133633923,0.314046080615774,0.436822738126562,0.702955111057774,0.652971508556497,0.596245209693966,0.504429347050033,0.312032360649819,0.415890425389096,0.389829061558022,0.56225597603741,0.27323346876296,0.243652521885625,0.325377668712739,0.559207604008986,0.322356215773066,0.554644150669222,0.123751088052062,0.2096749077945,0.345658878891785,0.605003768919516,0.526907910218976,0.124795764461075,0.255375534680156,0.38993014089063,0.338635368682265,0,0,0,0.601302160875112,0.601302160875112,0.272489693377761,0.583592063616056,0.584032117329292,0,0,0,0.383502875063356,0.323418042901935,0.36378349702723,0.41625157426846,0.4184860818403,0.235849392731551,0.0644191330300773,0.443989090173305,0.418979121887307,0.41637279562359,0.473873446517195,0.465317036900836,0.410861460271921,0.0550706897643175,0.044935641800539,0.255986710161094,0.561746989069349,0.554538720728308,0.33506982756475
367,0.427133026642471,0,0.284217467644569,0.322515873470881,0.345108755075508,0.477565070479789,0.526995486511667,0.531817342316449,0.576147465682567,0.568725950917488,0.310244316068461,0.338486530908636,0.41908875174907,0.163836585594935,0.107474916507774,0.4407871103117,0.425085187564708,0.440990782930065,0.44246384577307,0.0860136904233498,0.202667640072696,0.428625148314744,0.427384233279621,0.0577279454177127,0.0400865118496237,0.465293499566578,0.338486530908636,0.361853849894206,0,0,0.425362138880983,0.428310699555576,0.428310699555576,0.164446979981621,0.346956579438566,0.369786707206076,0,0,0,0.353906522697879,0.038594747242076,0.126034006638401,0.0210565285735578,0,0.108372110851349,0.0179289105641313,0.284704103064128,0.0965634829591071,0.110965495451551,0.0484047134392679,0.031607151522109,0.0338091258227522,0.0226232215819545,0.01797234936506,0.46512837843479,0.419140119691109,0.442346569091521,0.16051556398381
375,0.20016582241967,0,0.0702717914737701,0.164854218118343,0.160391283564149,0.230652484714435,0.225501287345782,0.243794460540762,0.248896177516086,0.216003751268683,0.357363611417204,0.341161739286089,0.272874738765169,0.0564861720326288,0.0240947411501148,0.116367921486663,0.224706121693025,0.25557969563733,0.180830280339782,0.0552557714263348,0.0141134200931307,0.075549263165801,0.199873776677948,0.181275923030987,0.0383940743874272,0.109567093699904,0.341547504406846,0.364040571468789,0,0,0.130987545896274,0.187776854753057,0.187776854753057,0.0565951213435058,0.0753473787090391,0.0754109069553238,0.15108557925642,0.34608192028591,0.329941671690047,0.232140905522393,0.241429081597447,0.185411702109812,0.125947104933734,0,0.0132098316223869,0,0.166979378724676,0.0235013677046737,0.0244142233019634,0.0240567921454609,0.0244142233019634,0.0126788444375159,0,0,0.109537701178472,0.273038810971894,0.180157869357122,0.152583505838852
378,0.150853957874592,0,0.159244446369834,0.18895503294634,0.186886630416669,0.142011606190604,0.124151942863149,0.0456110383387754,0.0339961953250311,0.0497546241620897,0,0,0.127572071808606,0.1690832757736,0,0.144018159250255,0.131148077523393,0.014719674993256,0.14473952345666,0.157314515011758,0,0.137544743970041,0.150853957874592,0,0.260768639407523,0.178324919240499,0,0.0304202722612105,0,0,0.145514774589264,0.145514774589264,0.135708374341141,0.167831410216354,0.215983602837608,0.202245984883198,0.15630358320591,0.132234779032943,0.130404847607304,0.0408735033510946,0.0510662387794357,0.0594383259543601,0.0396745704478205,0.0296534685391501,0,0.0134918818619762,0.12879560812314,0.122018742409201,0.106206308405185,0.0874995913608199,0.0974513904849424,0.113544024219797,0.168722381439869,0.166826697477455,0.178138404838572,0.127935503144936,0.144463322416826,0
393,0.414211806864863,0.0102207082274934,0.341363508034496,0.427819801611001,0.4303069497701,0.3902036287465,0.398245324259439,0.293778836936562,0.198059436806617,0.192723731197142,0.364601591411324,0.343783747770495,0.434303033137025,0.459726178112461,0.0198085195678446,0.273904434505699,0.473404127740406,0.225199327159065,0.480235474416652,0.337998229863404,0.0185699726210982,0.432753319193173,0.413041840385971,0.411603729225251,0.299343121558446,0.288650628666038,0.34057227276376,0.121955885009405,0.010102042505535,0.0101603696754627,0.415277314162205,0.415277314162205,0.411036278190781,0.452732096407982,0.413855420858765,0.415080376132465,0.433431087926442,0.37308004253356,0.359321495177618,0.25642466605694,0.270236664692165,0.33081994341057,0.37993490909817,0.28959050469423,0.0202278956464471,0.223833798517179,0.368573705121025,0.356510078343255,0.351239662194252,0.354756335276587,0.332142204602905,0.339038525636719,0.277649932414266,0.31905375848946,0.288526299101831,0.434568198291415,0.480944789626011,0.315867985233633
397,0.630941991115101,0,0.0124291646617191,0.233459700790944,0.510473622254333,0.662704091298445,0.659781012893044,0.66585971372274,0.351250835979617,0.31074367365273,0.501018242415423,0.51437773868879,0.623519483432933,0.555083371921099,0.280941221874121,0.455231526072051,0.56143992727346,0.276935981308614,0.562285371953729,0.15623971867902,0.206065230932096,0.478714301031881,0.630993332916752,0.627902761849508,0.197929766995826,0.461700322442171,0.507078612136919,0.441389843610061,0,0,0,0.592212711461378,0.593589954866498,0.554844326296048,0.596051724104015,0.59627773949174,0.601961173498048,0.676895999245462,0.669800556582411,0.62589791511405,0.641573064874944,0.619865142742586,0.61824358423986,0.679226250413636,0.311170589516322,0.61956045174004,0.712834396960247,0.708590353827624,0.686658556854797,0.696518836290235,0.734208088067289,0.669542430278442,0.662988906142811,0.684255120535183,0.461822652161178,0.62351008984018,0.562433490306571,0.636494852318159
