Row,rpl_wcrobust04_1,rpl_wcrobust04_10,rpl_wcrobust04_11,rpl_wcrobust04_12,rpl_wcrobust04_13,rpl_wcrobust04_14,rpl_wcrobust04_15,rpl_wcrobust04_16,rpl_wcrobust04_17,rpl_wcrobust04_18,rpl_wcrobust04_19,rpl_wcrobust04_2,rpl_wcrobust04_20,rpl_wcrobust04_21,rpl_wcrobust04_22,rpl_wcrobust04_23,rpl_wcrobust04_24,rpl_wcrobust04_25,rpl_wcrobust04_26,rpl_wcrobust04_27,rpl_wcrobust04_28,rpl_wcrobust04_29,rpl_wcrobust04_3,rpl_wcrobust04_30,rpl_wcrobust04_31,rpl_wcrobust04_32,rpl_wcrobust04_33,rpl_wcrobust04_34,rpl_wcrobust04_35,rpl_wcrobust04_36,rpl_wcrobust04_37,rpl_wcrobust04_38,rpl_wcrobust04_39,rpl_wcrobust04_4,rpl_wcrobust04_40,rpl_wcrobust04_41,rpl_wcrobust04_42,rpl_wcrobust04_43,rpl_wcrobust04_44,rpl_wcrobust04_45,rpl_wcrobust04_46,rpl_wcrobust04_47,rpl_wcrobust04_48,rpl_wcrobust04_49,rpl_wcrobust04_5,rpl_wcrobust04_50,rpl_wcrobust04_6,rpl_wcrobust04_7,rpl_wcrobust04_8,rpl_wcrobust04_9
307,0.558037026153394,-0.0628571428571429,0.345864661654135,0.409282700421941,0.382775119617225,0.502497502497502,0.548765432098765,0.657948868645313,0.642668233911255,0.54620253164557,0.173440643863179,0.138851198552691,0.702372034956305,0.154312354312354,-0.121212121212121,0.404647983595352,0.492321589882565,0.0561896400351185,0.336295283663705,0.197402597402597,0.0365591397849462,0.29156010230179,0.559800176315016,0.261952861952862,0.142022209234366,0.434272300469484,0.154521510096576,0.265490728177295,0.402597402597403,0.353722334004024,0.353722334004024,0.549533273110509,0.549533273110509,0.147785547785548,0.326096788783356,0.339958592132505,0.505355404089581,0.684593837535014,0.661064425770308,0.50982350982351,0.484177215189873,0.405261405261405,0.417657657657658,0.151515151515152,-0.137254901960784,0.154471544715447,0.429577464788732,0.702372034956305,0.332877648667122,0.54979637171418
310,0.606744956338452,-0.295238095238095,0.499792960662526,0.511111111111111,0.55253164556962,0.631501616220981,0.601641586867305,0.61313269493844,0.601851851851852,0.458541458541459,0.459493670886076,0.422374429223744,0.605042016806723,0.451106639839034,0.206095791001451,0.566971080669711,0.548045841904202,0.395271395271395,0.61358024691358,0.42756804214223,0.220392156862745,0.482785602503912,0.608024691358025,0.640506329113924,0.381944444444444,0.541471048513302,0.420852359208524,0.391275391275391,0,0.244444444444444,0.244444444444444,0.364251207729469,0.600722673893406,0.451911468812877,0.610493827160494,0.609259259259259,0.599518217404396,0.714556962025316,0.721518987341772,0.630379746835443,0.622151898734177,0.606962025316456,0.380370872908186,0.365897783808232,0.331825037707391,0.276467029643073,0.543035993740219,0.605042016806723,0.61358024691358,0.68062317429406
321,0.450931677018634,0,0.206258890469417,0.430988894764675,0.400793650793651,0.336538461538462,0.30952380952381,0.208602150537634,0.261538461538462,0.149193548387097,0.254355400696864,0.149825783972125,0.597894736842105,0.295686274509804,0,0.302497687326549,0.392168322618352,0.0904183535762483,0.387218045112782,0.201201201201201,0,0.189189189189189,0.450931677018634,0.293333333333333,0.0946969696969697,0.191836734693878,0.149825783972125,0.163398692810458,0,0,0.367433930093777,0.367433930093777,0.439045183290708,0.294117647058824,0.19047619047619,0.266888150609081,0.433713784021071,0.498964803312629,0.483229813664596,0.44988344988345,0.426758328926494,0.341242937853107,0.300392156862745,0.101449275362319,0,0.00256410256410256,0.191836734693878,0.596491228070175,0.383458646616541,0.363031233998976
325,0.438924605493863,-0.333333333333333,0.428571428571429,0.4,0.369458128078818,0.425700687466949,0.474100087796313,0.46954954954955,0.464504504504504,0.445226917057903,0.322444041137326,0.306493506493506,0.516657852987837,0.213333333333333,0.00806451612903226,0.226890756302521,0.528502415458937,0.2,0.47641073080481,0.504761904761905,0.00666666666666667,0.483076923076923,0.464912280701754,0.42483660130719,0.666666666666667,0.250420168067227,0.31038961038961,0.400673400673401,0,0,0.238095238095238,0.238095238095238,0.420222092343659,0.193333333333333,0.321212121212121,0.321212121212121,0.399021663172607,0.501316944688323,0.447570332480818,0.41944847605225,0.378353376503238,0.336336336336336,0.450757575757576,0,0.0846560846560847,0.333333333333333,0.283422459893048,0.512544802867383,0.467160037002775,0.480519480519481
330,0.418108651911469,0.18,0.0606060606060606,0.141833077316948,0.197250132205182,0.388108108108108,0.364989939637827,0.359126984126984,0.471732247851651,0.312056737588652,-0.103030303030303,-0.0609080841638981,0.418378378378378,0.294805194805195,0.0526315789473684,0.2473604826546,0.28018648018648,-0.103368176538908,0.279807692307692,0.406493506493507,0.12280701754386,0.246680642907058,0.421327967806841,0.383669885864794,0.279907084785134,0.288888888888889,-0.0609080841638981,0.0153846153846154,0,0,0.331730769230769,0.331730769230769,0.377062374245473,0.301298701298701,0.327283726557774,0.328813559322034,0.337595907928389,0.563508771929825,0.499444650129582,0.357330992098332,0.322068612391193,0.280081925243216,0.278195488721804,0.267053701015965,0.134502923976608,0.32312925170068,0.291582491582492,0.419099099099099,0.288274449564772,0.335198135198135
336,0.198198198198198,0,0.157894736842105,0.175384615384615,0.299242424242424,0.126126126126126,0.215873015873016,0.333333333333333,0.619047619047619,0.333333333333333,0.0638297872340425,-0.0121212121212121,0.268292682926829,0.285714285714286,-0.263157894736842,0.111111111111111,0.522033898305085,0.145390070921986,0.436158192090395,0.395161290322581,0.0952380952380952,0.30241935483871,0.201201201201201,0.0760233918128655,0.0555555555555556,0.0634920634920635,-0.00606060606060606,0,0,0.333333333333333,0.333333333333333,0.377777777777778,0.190804597701149,0.285714285714286,0.0935960591133005,0.140229885057471,0.187096774193548,0.418357487922705,0.391304347826087,0.257142857142857,0.34850640113798,0.272727272727273,0.229838709677419,0.186554621848739,-0.147058823529412,0.12,0.0846560846560847,0.268292682926829,0.432768361581921,-0.00952380952380952
341,0.54557604918471,0.186991869918699,0.356053229470951,0.448721716132824,0.439472174411933,0.556862745098039,0.524487004103967,0.394352482960078,0.320192307692308,0.281818181818182,0.28716744913928,0.243983709737134,0.635164835164835,0.290490100616683,0.555555555555556,0.28695652173913,0.475168968557155,0.258757062146893,0.40258958145137,0.380350877192982,0.230769230769231,0.312676056338028,0.547714514835605,0.349189189189189,0.274592074592075,0.289855072463768,0.243983709737134,0.245590230664858,0,0,0,0.49859943977591,0.49859943977591,0.287244401168452,0.427848101265823,0.442405063291139,0.514568297246725,0.553814002089864,0.50547981823042,0.524004085801839,0.523493360572012,0.516718913270637,0.32436974789916,0.315432098765432,0.424242424242424,0.161081081081081,0.307660455486542,0.611084567606307,0.404396266184884,0.284049284049284
344,0.448739495798319,0.333333333333333,0.202614379084967,0.103448275862069,0.290552584670232,0.114975845410628,0.393829401088929,0.334543254688445,0.357142857142857,0.523809523809524,-0.00666666666666667,0.152173913043478,0.346153846153846,0.12,0.703097603740503,0.260869565217391,-0.219251336898396,0.0579710144927536,0.1,0.2,0.658163265306122,0.0718954248366013,0.438655462184874,-0.0993657505285412,-0.0105263157894737,0.298461538461538,0.152173913043478,0.186991869918699,0,0,0,0,-0.2,0.101538461538462,0.428571428571429,0.45546218487395,0.442016806722689,0.444444444444444,0.441269841269841,0.445234708392603,0.414414414414414,0.425396825396825,0.447447447447447,0.402402402402402,0.675420875420875,0.310344827586207,0.292307692307692,0.343589743589744,0.0933333333333333,0.39039039039039
345,0.617749264902433,0.345432546884453,0.523249299719888,0.542756391419336,0.463924050632911,0.584603047313553,0.487354750512645,0.35533199195171,0.364354697102722,0.263276836158192,0.381913959613696,0.380769230769231,0.648110316649642,0.539817807816632,-0.2,0.489274169850132,0.610644257703081,0.343253968253968,0.611764705882353,0.489126906848426,-0.148717948717949,0.50730282375852,0.617554858934169,0.549603174603175,0.476923076923077,0.488686453129592,0.378846153846154,0.267793138760881,0,0,-0.19047619047619,0.623301985370951,0.623301985370951,0.539817807816632,0.454983438723276,0.46582354712436,0.568029938519113,0.746816479400749,0.728937728937729,0.613679890560875,0.60656634746922,0.624211130235227,0.559800176315016,0.543827160493827,-0.0454545454545455,0.46470999301188,0.486923302967969,0.64708886618999,0.611204481792717,0.657962109575013
347,0.603970741901776,0.0231729055258467,0.448421052631579,0.413291139240506,0.42065642878651,0.61128526645768,0.620956963378776,0.575350140056022,0.524691358024691,0.437894736842105,0.169446883230904,0.186440677966102,0.672744273024778,0.400701754385965,0.032967032967033,0.269135802469136,0.53239289446186,0.335142469470828,0.524956970740103,0.327536231884058,0.0571428571428571,0.303472898409607,0.604493207941484,0.404912280701754,0.301587301587302,0.341123012009088,0.181920903954802,0.204705882352941,0.333333333333333,0.597037793667007,0.597037793667007,0.595611285266458,0.598746081504702,0.395789473684211,0.264864864864865,0.336579032781564,0.55464759959142,0.584050487664945,0.519247722597708,0.559663865546218,0.554790590935169,0.476061427280939,0.349870418363569,0.322144522144522,0.134199134199134,0.251178451178451,0.329337329337329,0.671763019589107,0.520940906483075,0.470039144835893
350,0.638095238095238,0.313131313131313,0.33641975308642,0.524555903866249,0.487664945496271,0.634676434676435,0.649937578027466,0.578369905956113,0.44620253164557,0.329113924050633,0.194121667805878,0.147497805092186,0.719063545150502,0.535438596491228,0.12807881773399,0.484210526315789,0.600835945663532,0.101721439749609,0.544733242134063,0.422535211267606,0.0769230769230769,0.580350877192983,0.639072039072039,0.371772805507745,0.416346153846154,0.527927927927928,0.141352063213345,0.14484126984127,0.333333333333333,0.333333333333333,0.621972534332085,0.624469413233458,0.628464419475655,0.531228070175439,0.432098765432099,0.46223920070526,0.622971285892634,0.705207835642618,0.698041089345437,0.648938826466916,0.625308641975309,0.418947368421053,0.488337652721214,0.460041407867495,0.150997150997151,0.371153846153846,0.527927927927928,0.720974677496417,0.554621848739496,0.553501400560224
353,0.745522587543438,0.0620689655172414,0.474125874125874,0.600136705399863,0.587974683544304,0.732497387669801,0.705329153605016,0.716354556803995,0.686520376175549,0.509466437177281,0.555720103665309,0.500782472613459,0.814002089864159,0.536538461538462,-0.109530583214794,0.397183098591549,0.74411933448078,0.547826086956522,0.685034628124059,0.475961538461538,0.0113636363636364,0.403863037752414,0.74445335471799,0.646353646353646,0.421470121628768,0.39386189258312,0.497652582159624,0.565346168085894,0.193548387096774,0.683950617283951,0.683950617283951,0.683333333333333,0.683333333333333,0.534615384615385,0.516483516483517,0.55578947368421,0.734453781512605,0.674965800273598,0.649247606019152,0.73625170998632,0.719327731092437,0.415495495495495,0.220211161387632,0.27104532839963,-0.0128205128205128,0.195767195767196,0.392156862745098,0.814002089864159,0.685034628124059,0.58455047062642
354,0.691925465838509,-0.214285714285714,0.354679802955665,0.603603603603604,0.515873015873016,0.636225266362253,0.602484472049689,0.534808853118712,0.401298701298701,0.433403805496829,0.378392217101895,0.389724310776942,0.617297297297297,0.448780487804878,0.183333333333333,0.573294629898404,0.541364296081277,0.396258503401361,0.620567375886525,0.351724137931034,0.418181818181818,0.472868217054264,0.688531187122736,0.413105413105413,0.231863442389758,0.456326530612245,0.392230576441103,0.342105263157895,0,0.348707197763802,0.670763827919227,0.672519754170325,0.672519754170325,0.473170731707317,0.236714975845411,0.301659125188537,0.621890547263682,0.583845478489903,0.548620533695161,0.529953917050691,0.485521885521886,0.375907111756168,0.438775510204082,0.450793650793651,0.321637426900585,0.0830769230769231,0.457959183673469,0.618018018018018,0.613475177304965,0.420634920634921
355,0.56935817805383,-0.0545454545454545,0.385858585858586,0.457721872816212,0.52996632996633,0.654731457800512,0.626559356136821,0.615018508725542,0.333333333333333,0.0142450142450142,0.383574879227053,0.433816425120773,0.561368209255533,0.431168831168831,0,0.431649831649832,0.592625109745391,0.433854907539118,0.575065847234416,0.323657474600871,-0.666666666666667,0.427609427609428,0.57907444668008,0.27061310782241,0.202439024390244,0.415488215488215,0.435748792270531,0.448504983388704,0,-1,-1,0.54207650273224,0.559758551307847,0.435064935064935,0.513784461152882,0.528930450029223,0.562774363476734,0.557477477477477,0.528158295281583,0.5420523138833,0.549872122762148,0.462004662004662,0.453107344632768,0.397979797979798,-0.333333333333333,0.306755260243632,0.41952861952862,0.578467908902692,0.573309920983319,0.29559748427673
356,0.248289738430583,0.0997150997150997,0.214689265536723,0.330985915492958,0.340943683409437,0.21227621483376,0.191395961369622,0.20942140296979,0.183819764464926,0.246031746031746,0.136054421768707,0.0906122448979592,0.275494672754947,0.229148375768218,0.0666666666666667,0.164160401002506,0.222222222222222,0.260458839406208,0.20225988700565,0.280769230769231,-0.428571428571429,0.26125073056692,0.241851106639839,0.109848484848485,0.313876088069636,0.156684815486993,0.0889795918367347,0.141156462585034,0,0,0,0.0871212121212121,0.272300469483568,0.198552691090005,0.253002070393375,0.252173913043478,0.250704225352113,0.261167002012072,0.22036874451273,0.214833759590793,0.138851198552691,0.199180747567844,0.0619607843137255,0.154285714285714,0,0.292063492063492,0.174185463659148,0.276255707762557,0.209039548022599,0.0646464646464646
362,0.586345381526104,0.298642533936652,0.509803921568627,0.52280701754386,0.486126126126126,0.537578886976477,0.480701754385965,0.257142857142857,0.445573294629898,0.274038461538462,0.338923829489867,0.402714932126697,0.639938712972421,0.471732247851651,0.0849673202614379,0.388828828828829,0.525141525141525,0.410628019323671,0.427368421052632,0.315184513006655,0.0588235294117647,0.444956477214542,0.587492828456684,0.440532081377152,0.412039742840444,0.382775119617225,0.405731523378582,0.0443349753694581,-1,-0.5,-0.5,0.569753086419753,0.566265060240964,0.469923111714157,0.458350100603622,0.431321732691596,0.560373381511593,0.51061388410786,0.432716049382716,0.565089626799883,0.517615176151762,0.493526046371575,0.462537462537463,0.345755693581781,0.0857142857142857,0.282516636418633,0.383458646616541,0.639427987742594,0.425964912280702,0.39719298245614
363,0.17967332123412,0.266666666666667,0.370748299319728,0.33224043715847,0.158249158249158,0.193506493506494,0.425136612021858,0.460602855631941,0.28011611030479,0.162790697674419,0.165775401069519,0.316129032258064,0.434032634032634,0.108870967741935,0.260975609756098,0.326984126984127,0.163921568627451,0.258064516129032,0.162790697674419,-0.150326797385621,0.2,0.17989417989418,0.192982456140351,0.0072463768115942,-0.2,0.225806451612903,0.320430107526882,0.0571428571428571,0,0,0,0.303954802259887,0.303954802259887,0.104838709677419,0.307731694828469,0.315705975674246,0.218390804597701,0.243128964059197,0.287449392712551,0.131168831168831,0.0816696914700544,0.0789657582110412,0.156336725254394,0.301418439716312,0.257759784075574,-0.333333333333333,0.221774193548387,0.435897435897436,0.167220376522702,0.116883116883117
367,0.568202348690154,-0.116666666666667,0.375757575757576,0.402352941176471,0.531433740388964,0.637966500146929,0.654239019407559,0.636995455760492,0.65978198508319,0.570253164556962,0.402482269503546,0.407058823529412,0.6,0.157894736842105,0.285714285714286,0.309076682316119,0.573059360730594,0.397979797979798,0.547368421052632,0.150326797385621,0.24901185770751,0.295816364309515,0.568804576934658,0.354925775978408,-0.0652173913043478,0.307663828211773,0.407058823529412,0.427118644067797,0.2,0.143939393939394,0.531929824561403,0.560975609756098,0.560975609756098,0.178947368421053,0.458718992965568,0.483963963963964,0.577215189873418,0.693664795509222,0.706495589414595,0.533562822719449,0.481645569620253,0.43307757885763,0.243697478991597,-0.153846153846154,0.462450592885375,0.2,0.304701962236209,0.594444444444444,0.547368421052632,0.602870813397129
372,0.684033613445378,0.133333333333333,0.474367737525632,0.55,0.556443556443556,0.681457537466941,0.617007465108731,0.632946001367054,0.556692242114237,0.515846994535519,0.388888888888889,0.401242236024845,0.635455680399501,0.521441441441441,0.333333333333333,0.46180860403863,0.542036910457963,0.410714285714286,0.576103500761035,0.479089026915114,0.101449275362319,0.445962732919255,0.686173264486517,0.483963963963964,0.46031746031746,0.505541346973572,0.399585921325052,0.305769230769231,0,0.314285714285714,0.659259259259259,0.662345679012346,0.662752183077386,0.529063309885228,0.611995557201037,0.599298245614035,0.686159271231267,0.680109364319891,0.67859649122807,0.66576332429991,0.622693096377307,0.563769563769564,0.466666666666667,0.485080988917306,0.228070175438596,0.469534050179211,0.508098891730605,0.635455680399501,0.574581430745814,0.536140350877193
375,0.745704467353952,0.44620253164557,0.607760635811127,0.693859649122807,0.694298245614035,0.760993057016621,0.735745844729644,0.710919419314117,0.687346024636058,0.62002442002442,0.459627329192547,0.439316239316239,0.765821480107194,0.573339703774486,-0.0012531328320802,0.602442002442002,0.706615120274914,0.392747701736466,0.692982456140351,0.459652706843718,-0.0587570621468927,0.589376915219612,0.746134020618557,0.367032967032967,0.486938349007315,0.613675213675214,0.44029304029304,0.49259436215958,0.117363939281748,0.117363939281748,0.70360824742268,0.745274914089347,0.745274914089347,0.57190635451505,0.584991992679021,0.588194921070693,0.713917525773196,0.827319587628866,0.822594501718213,0.713773796192609,0.708533516357813,0.644024514811032,0.592009987515606,0.470861833105335,-0.00451977401129944,0.413919413919414,0.612698412698413,0.766233766233766,0.691228070175439,0.409537166900421
378,0.359761295822677,0.058029689608637,0.3625,0.328671328671329,0.24702380952381,0.285714285714286,0.311475409836066,-0.0538461538461538,0.136231884057971,0.0769230769230769,0.187012987012987,0.167676767676768,0.400414078674948,0.356150793650794,0.357142857142857,0.342857142857143,0.331349206349206,0.178451178451178,0.241167434715822,0.273809523809524,0.333333333333333,0.357531760435572,0.358056265984655,0.190274841437632,0.40734693877551,0.367003367003367,0.167676767676768,-0.0355731225296443,0,0,0.368611488014473,0.368611488014473,0.373134328358209,0.348214285714286,0.274633123689727,0.326345213137666,0.281118881118881,0.422374429223744,0.384679089026915,0.394714407502131,0.392449517120281,0.37766410912191,0.355769230769231,0.240162822252374,0.418181818181818,0.278033794162826,0.36969696969697,0.398757763975155,0.242191500256016,0.290816326530612
379,0.420289855072464,0,0.254355400696864,0.287431693989071,0.307757885763001,0.401913875598086,0.369369369369369,0.370843989769821,0.418584825234442,0.337092731829574,0.245283018867925,0.271836734693878,0.427368421052632,0.128205128205128,0.358974358974359,0.229268292682927,0.278769841269841,0.304540420819491,0.236363636363636,-0.0476190476190476,0.239766081871345,0.304201680672269,0.414492753623188,0.383653846153846,-0.214285714285714,0.192192192192192,0.273469387755102,0.344729344729345,0,0,1,1,0.366120218579235,0.142857142857143,0.346801346801347,0.334543254688445,0.355710955710956,0.545061728395062,0.572142227446371,0.431730769230769,0.416553595658073,0.393753200204813,0.417239555790587,-0.276190476190476,0.272727272727273,0.0175438596491228,0.140825035561878,0.430175438596491,0.236363636363636,0.57552973342447
