Row,WCrobust04,rpl_wcrobust04_1,rpl_wcrobust04_10,rpl_wcrobust04_11,rpl_wcrobust04_12,rpl_wcrobust04_13,rpl_wcrobust04_14,rpl_wcrobust04_15,rpl_wcrobust04_16,rpl_wcrobust04_17,rpl_wcrobust04_18,rpl_wcrobust04_19,rpl_wcrobust04_2,rpl_wcrobust04_20,rpl_wcrobust04_21,rpl_wcrobust04_22,rpl_wcrobust04_23,rpl_wcrobust04_24,rpl_wcrobust04_25,rpl_wcrobust04_26,rpl_wcrobust04_27,rpl_wcrobust04_28,rpl_wcrobust04_29,rpl_wcrobust04_3,rpl_wcrobust04_30,rpl_wcrobust04_31,rpl_wcrobust04_32,rpl_wcrobust04_33,rpl_wcrobust04_34,rpl_wcrobust04_35,rpl_wcrobust04_36,rpl_wcrobust04_37,rpl_wcrobust04_38,rpl_wcrobust04_39,rpl_wcrobust04_4,rpl_wcrobust04_40,rpl_wcrobust04_41,rpl_wcrobust04_42,rpl_wcrobust04_43,rpl_wcrobust04_44,rpl_wcrobust04_45,rpl_wcrobust04_46,rpl_wcrobust04_47,rpl_wcrobust04_48,rpl_wcrobust04_49,rpl_wcrobust04_5,rpl_wcrobust04_50,rpl_wcrobust04_6,rpl_wcrobust04_7,rpl_wcrobust04_8,rpl_wcrobust04_9
350,1,1,0.8,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,0.8,1,1,1,1,0,0.8,1,1,1,0.8,1,1,0.2,0.2,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0.8,0,0.8,0.8,1,1,1
353,1,1,0.4,0.6,0.6,0.8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.8,1,1,1,1,0,1,1,1,1,1,0.8,1,1,0.8,0.8,1,0.8,0.6,0.4,0.8,0,0.6,1,1,1,0.8
354,1,1,0.4,1,1,1,1,1,1,1,0.8,1,1,1,1,0.6,1,1,1,1,0.8,0.6,1,1,1,0.6,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,1,1,1,1
355,0.6,0.8,0,0.8,0.6,0.8,0.8,0.8,0.8,0.2,0.2,0.6,0.6,0.6,0.8,0,0.6,0.8,0.8,1,0.6,0,0.6,0.8,0.6,0.8,0.8,0.6,0.6,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0.6,1,0.6
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0.8,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,0,1,0.8,1,1,1,0,1,1,1,1,1,1,1,0.2,0.2,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
363,0.4,0.8,0,0.4,0.6,0.8,0.8,0.6,0.4,0,0,1,1,0.6,1,0,0.4,0.4,1,0.6,0.2,0,0.4,0.8,0.6,0.4,0.8,1,1,0,0,0,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0,0,0.8,0.6,0.6,0.6
367,0.2,0.2,0,0,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0.4,0.4,0.2,0.2,0,0.2,0.2,0.2,0,0,0.2,0.2,0,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.6,0.6,0.4,0.4,0.4,0.4,0,0,0,0,0.2,0.2,0.4
372,0.6,0.6,0.2,0.4,0.4,0.6,0.6,0.4,0.4,0.8,1,0.6,0.6,0.6,0.6,0.2,0.4,0.6,0.6,0.6,0.6,0.2,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0,0.8,0.4,0.6,0.6,0.6
375,0.4,0.4,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0,0,0,0.2,0,0.2,0,0,0.4,0,0.2,0,0.2,0.4,0,0,0,0.2,0.2,0.2,0,0,0.2,0.4,0.4,0.2,0.2,0,0,0,0,0,0,0.4,0,0.2
378,0.8,0.8,1,0.8,0.8,0.8,0.6,0.4,0.6,0.6,0.2,1,1,0.8,0.8,0,0.4,0.6,1,0.6,0.6,0,0.6,0.8,0.4,0.4,0.4,1,0.4,0,0,0.6,0.6,0.6,0.8,1,0.8,0.6,1,1,0.6,0.8,0.8,0.6,0.8,0,0.8,0.4,0.8,0.6,1
379,0.4,0.4,0,0.2,0.4,0.2,0.2,0.2,0.4,0,0.2,0.6,0.2,0.4,0.8,0,0.2,0.6,0.8,0.8,0.8,0,0.6,0.4,0.4,0.2,0.4,0.2,0.4,0,0,0,0,0.4,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0,0.2,0.4,0.4,0.8,0.4
389,0.8,0.8,0.6,0.8,0.8,0.8,0.8,1,1,0.8,0.8,1,1,0.8,0.8,0,0.8,0.8,1,0.8,0.8,0,0.6,0.8,0.8,0.8,0.6,1,1,0.6,1,0.8,0.8,0.8,0.8,1,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0.8,0.6,0.8,0.8,0.8
393,1,0.6,0.2,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0,0.6,0.8,0.6,0.6,0.8,0.2,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.8,0.8,1,1,0.6,0.2,0.4,0,0.4,0.6,0.8,0.6,0.8
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1,0.8,0,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.8,1,0.8,0.8,0,0.8,0.6,0.6,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,1,1,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,1,1,0.8,0.8,0.8,0.8,0.8,0,1,0.8,0.8,0.8,0.8
399,0.8,1,0.8,1,1,1,1,1,1,1,1,0.8,0.6,1,1,0,1,0.8,0.8,0.8,0.6,0,1,1,1,0.8,1,0.6,0.6,0,0,0,1,1,1,1,1,1,0.8,0.8,1,1,1,1,1,0,0.6,1,1,0.8,1
400,0.8,0.6,0.6,0.8,0.8,0.6,0.8,0.8,0.6,0.6,0.4,0.8,0.8,0.8,0.6,0.2,0.6,0.4,0.8,0.6,0.2,0.2,0.4,0.6,0.2,0.6,0.4,0.8,0.8,0.2,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.8,0.8,0.8,0.2,0,0.4,0.8,0.6,0.4
404,0.4,0.4,0,0.4,0.6,0.4,0.6,0.2,0.2,0.2,0.4,0.6,0.4,0.4,0.4,0,0.4,0.6,0.2,0.6,0.6,0,0.6,0.4,0.6,0,0.4,0.4,0.4,0,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.2,0.4,0.4,0.2,0.6,0.4,0,0.6,0.4,0.4,0.6,0
408,0.2,1,0.8,1,0.8,0.6,0.8,0.8,0.4,0.2,0.2,0.8,1,0.6,1,0,0.4,1,1,1,1,0,1,1,0.8,1,0.8,1,0.6,0,0,1,1,1,1,0.6,0.8,1,1,0.8,1,1,1,1,1,0,1,0.8,0.8,1,0.8
414,0.6,0.6,0,0.8,0.6,0.6,0.4,0.6,0.4,0.4,0,0.8,0.8,0.4,0.6,0,0.4,0.4,0.8,0.4,0.4,0.2,0.4,0.6,0.2,0.4,0.4,0.8,0.8,0,0,0,0.6,0.6,0.6,0.4,0.4,0.4,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.2,0,0.4,0.4,0.4,0.2
416,1,1,0.8,1,1,1,1,1,1,1,0.8,0.8,1,1,1,0.2,1,0.8,1,0.8,1,0.2,0.8,1,0.8,1,1,1,0.8,0.2,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2,0.6,1,1,0.8,0.8
419,0.6,0.6,0,0.8,1,0.8,0.6,0.6,0.6,0.6,0.2,0.8,1,0.8,0.8,0,0.6,1,1,0.8,0.6,0,0.4,0.6,0.8,0.2,0.4,1,0.6,0,0,0,0,0.6,0.8,0.6,0.6,0.6,1,1,0.8,0.8,0.8,0.4,0.6,0,0.2,0.4,0.8,0.8,1
422,0.8,0.8,0.4,1,0.8,0.8,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.8,1,0,0.8,1,1,1,1,0.2,1,0.8,1,1,0.8,0.8,0.8,0.4,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1,0,1,0.8,0.8,1,0.8
423,0.8,0.8,0.8,1,1,1,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.8,0.4,0,1,0.8,0.6,0.8,0.6,0.2,1,0.8,1,1,1,0.6,0.6,0,0,0,0,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.4,0.4,0.4,0,0.4,1,0.8,0.8,0.8
426,0.6,0,0,0,0.4,0.8,0.2,0.4,0.6,0.6,1,0.2,0.4,0,0.2,0,1,0,0,0,0.2,0,0.8,0,0.2,0.6,1,0.4,0.2,0,0.2,0.2,0,0,0.2,0,0,0,0.8,0.8,0.2,0.2,0,0.2,0,0,0,1,0,0,0.6
427,1,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1,0.8,0.8,0.2,0.4,0.8,1,0.8,0.6,0.4,0.6,0.8,1,0.6,0.6,1,0.8,0.2,0.4,0.4,0.8,0.8,0.8,0.6,0.6,0.8,1,1,1,1,0.8,0.8,0.6,0.4,0.8,0.6,0.8,0.8,1
433,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
435,0,0.4,0,0,0.4,0.4,0.4,0,0,0,0.2,0.2,0.2,0.2,0.6,0,0,0,0.2,0.4,0.4,0,0,0.4,0,0.2,0,0.2,0,0,0,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0,0.8,0,0.2,0.4,0.2
436,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.4,0.8,1,0.6,0.6,0,0.4,1,1,1,1,0,1,0.6,1,0.8,0.8,1,0.8,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,1,1,0,0,0.8,0.6,1,0.6
439,0.8,1,0,0.6,1,1,0.8,0.6,0.4,0.6,0.4,0.4,0.8,1,0.8,0,0.6,0.6,0.6,0.8,0.6,0,0.8,1,0,0.6,0.8,0.8,0.2,0,0.2,0.2,0.8,0.8,0.8,0,0,1,0.6,0.6,1,1,1,0.8,1,0,0.2,0.8,1,0.8,0.4
442,1,1,0,1,1,1,1,1,1,0.6,0.4,1,1,1,1,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
443,1,1,0.2,0.8,1,1,1,1,0.6,0.8,0.6,1,1,1,1,0,0.8,0.8,0.8,1,1,0,1,1,0.8,0.8,1,1,0.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0,1,1,1,1,0.8
445,1,1,0.4,1,1,1,1,1,1,1,1,1,1,1,1,0.2,1,1,1,1,1,0,0.6,1,1,0.8,0.8,1,1,0.6,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.8,0.8,1,1,1
614,1,1,0,1,1,1,1,0.8,0.8,0.8,0.8,1,1,1,1,0.6,1,1,1,1,1,0.6,1,1,1,0.6,1,1,1,0,0,0.4,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.8,0.8,0.6,1,1,1,1
620,0.6,0.6,0,0.4,0.4,0.6,0.6,0.8,0.8,0.8,1,0.6,0.6,0.6,0.6,0,0.6,0.6,0.4,0.8,0.6,0,0.6,0.6,0.2,0.6,0.8,0.6,0.6,0,0,0,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0.2,0.8,0.6,0.8,0.2
626,0.8,0.8,0.4,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6,0.4,0.4,0.8,0.8,0.6,0.8,0.8,0.8,1,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,1,0.6,0.6,0.2,0.8,0.8,0.6,0.6
646,1,0.8,0,0.8,1,1,1,1,0.8,1,0,1,1,0.8,0.8,0.4,0.4,0.8,1,0.8,0.8,0.4,0.6,0.8,0.8,0.4,0.6,1,1,0,0,0,0,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.8,0.8,0.8
677,0.6,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.2,0.6,0.6,0.8,0.6,0.6,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0.8,0.6,0.6,0.6,0.6
690,0.6,0.4,0,0.4,0.4,0.6,0.4,0.6,0.6,0.2,0.2,0.2,0.4,0.6,0.4,0,0.4,0.6,0.6,0.6,0.6,0,0.4,0.4,0.6,0.4,0.2,0.4,0.8,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0.6,0.2,0.6,0.6,0.6
