Row,rpl_wcrobust04_1,rpl_wcrobust04_10,rpl_wcrobust04_11,rpl_wcrobust04_12,rpl_wcrobust04_13,rpl_wcrobust04_14,rpl_wcrobust04_15,rpl_wcrobust04_16,rpl_wcrobust04_17,rpl_wcrobust04_18,rpl_wcrobust04_19,rpl_wcrobust04_2,rpl_wcrobust04_20,rpl_wcrobust04_21,rpl_wcrobust04_22,rpl_wcrobust04_23,rpl_wcrobust04_24,rpl_wcrobust04_25,rpl_wcrobust04_26,rpl_wcrobust04_27,rpl_wcrobust04_28,rpl_wcrobust04_29,rpl_wcrobust04_3,rpl_wcrobust04_30,rpl_wcrobust04_31,rpl_wcrobust04_32,rpl_wcrobust04_33,rpl_wcrobust04_34,rpl_wcrobust04_35,rpl_wcrobust04_36,rpl_wcrobust04_37,rpl_wcrobust04_38,rpl_wcrobust04_39,rpl_wcrobust04_4,rpl_wcrobust04_40,rpl_wcrobust04_41,rpl_wcrobust04_42,rpl_wcrobust04_43,rpl_wcrobust04_44,rpl_wcrobust04_45,rpl_wcrobust04_46,rpl_wcrobust04_47,rpl_wcrobust04_48,rpl_wcrobust04_49,rpl_wcrobust04_5,rpl_wcrobust04_50,rpl_wcrobust04_6,rpl_wcrobust04_7,rpl_wcrobust04_8,rpl_wcrobust04_9
307,0.238095238095238,0,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.0666666666666667,0.428571428571429,0.619047619047619,0,0.8,0.333333333333333,0,0.523809523809524,0.2,0,0.2,0.4,-1,0.4,-0.333333333333333,-1,-0.333333333333333,0.238095238095238,0,-0.666666666666667,0.6,0,0.333333333333333,-1,0.4,0.4,0.238095238095238,0.238095238095238,-0.333333333333333,0,0.2,0.238095238095238,0.733333333333333,0.6,0.238095238095238,0.333333333333333,0.142857142857143,-0.0476190476190476,0.666666666666667,-1,1,0.6,0.523809523809524,0.4,0.0666666666666667
310,-0.333333333333333,1,0.6,0.0666666666666667,-0.238095238095238,-0.238095238095238,-0.238095238095238,0.111111111111111,-0.222222222222222,0.0666666666666667,0.333333333333333,0.333333333333333,-0.214285714285714,0,0.333333333333333,0.238095238095238,0.214285714285714,1,-0.0476190476190476,-0.2,0.333333333333333,0.2,-0.238095238095238,-0.2,0.666666666666667,-0.0666666666666667,0.333333333333333,0,0,0,0,1,-0.238095238095238,0,-0.238095238095238,-0.238095238095238,-0.238095238095238,0.142857142857143,0.2,-0.333333333333333,-0.333333333333333,-0.0476190476190476,-0.2,0,-1,-0.333333333333333,-0.0666666666666667,-0.214285714285714,-0.0476190476190476,0.0666666666666667
321,-0.619047619047619,0,1,0,-0.2,-0.333333333333333,-0.333333333333333,-1,0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333,0.5,-0.333333333333333,0,0.4,0.523809523809524,0,-1,0,0,0.666666666666667,-0.619047619047619,1,1,-0.6,-0.333333333333333,0,0,0,-0.4,-0.4,-0.428571428571429,-0.333333333333333,0,0.2,-0.619047619047619,0.0666666666666667,0.333333333333333,-0.8,-0.6,-0.2,0.333333333333333,-0.666666666666667,0,-1,-0.6,0.5,-1,-0.466666666666667
325,0.6,0,-0.333333333333333,0,0,0.4,0.4,0.733333333333333,0.904761904761905,1,1,0.8,0.6,0,-1,0.333333333333333,0.904761904761905,0,0.733333333333333,1,0,0.666666666666667,0.6,0.666666666666667,1,0.333333333333333,0.8,1,0,0,0,0,0.4,0,0,0,0,0.4,0.6,0.4,0.333333333333333,0.6,0.8,-1,0,0,0.333333333333333,0.6,0.733333333333333,1
330,0.666666666666667,0,-1,0.333333333333333,1,0.666666666666667,0.666666666666667,0.4,0.666666666666667,-1,0,0,0.6,1,0,0,0.8,0,1,1,0,0.333333333333333,1,1,0.666666666666667,0,0,0,0,0,1,1,1,1,0.666666666666667,0.666666666666667,0.8,0.666666666666667,1,1,1,1,1,1,0,1,0,0.6,1,1
336,0.666666666666667,0,1,1,0.6,0.333333333333333,0.333333333333333,1,1,1,-1,-0.666666666666667,0.666666666666667,0.2,0,1,0.6,0,0.6,-0.333333333333333,0,0.333333333333333,0.666666666666667,1,0,0.666666666666667,-0.333333333333333,0,0,0,0,0,1,0,1,1,1,0.523809523809524,0.428571428571429,0.666666666666667,0.666666666666667,1,1,1,0,1,0.666666666666667,0.666666666666667,0.6,1
341,0.0476190476190476,-1,0.333333333333333,0.0666666666666667,0.2,0.2,0.466666666666667,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0.6,-0.238095238095238,0,0.666666666666667,0.428571428571429,0.2,0.466666666666667,-0.4,0,0.4,0.0476190476190476,-0.0476190476190476,-1,-0.2,0.6,0,0,0,0,0.333333333333333,0.333333333333333,-0.238095238095238,0,0.466666666666667,0.2,0.523809523809524,0.428571428571429,0.523809523809524,0.2,0.428571428571429,-0.2,-0.333333333333333,0,0.6,-0.2,0.6,0.466666666666667,-0.0476190476190476
344,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0.733333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0,0,0,0
345,0.555555555555556,0,0.466666666666667,0.80952380952381,-0.333333333333333,0.166666666666667,0.2,0.2,1,1,1,1,0.777777777777778,0.2,0,0.4,0.0476190476190476,0.333333333333333,0.142857142857143,0,0,0.2,0.555555555555556,0.0666666666666667,-1,0.8,1,0,0,0,0,0.555555555555556,0.555555555555556,0.2,0.80952380952381,0.80952380952381,0.642857142857143,0.571428571428571,0.619047619047619,0.714285714285714,0.571428571428571,0.388888888888889,0.0666666666666667,-0.2,0,-0.4,0.8,0.777777777777778,0.142857142857143,0.0666666666666667
347,0.238095238095238,0,1,0.333333333333333,0.4,0.428571428571429,0.428571428571429,0.619047619047619,0.619047619047619,0.6,0.333333333333333,0.333333333333333,0.619047619047619,0.2,0,0.2,0.333333333333333,1,0.0476190476190476,0.333333333333333,0,0.8,0.333333333333333,0.4,-0.333333333333333,0.8,0.333333333333333,0.333333333333333,0,0.214285714285714,0.214285714285714,0.142857142857143,0.214285714285714,0.2,-0.333333333333333,0,0.142857142857143,0.714285714285714,0.428571428571429,0.142857142857143,0.238095238095238,0.238095238095238,1,1,0,1,0.8,0.642857142857143,-0.0476190476190476,0.733333333333333
