Row,WCrobust0405,rpl_wcrobust0405_1,rpl_wcrobust0405_10,rpl_wcrobust0405_11,rpl_wcrobust0405_12,rpl_wcrobust0405_13,rpl_wcrobust0405_14,rpl_wcrobust0405_15,rpl_wcrobust0405_16,rpl_wcrobust0405_17,rpl_wcrobust0405_18,rpl_wcrobust0405_19,rpl_wcrobust0405_2,rpl_wcrobust0405_20,rpl_wcrobust0405_21,rpl_wcrobust0405_22,rpl_wcrobust0405_23,rpl_wcrobust0405_24,rpl_wcrobust0405_25,rpl_wcrobust0405_26,rpl_wcrobust0405_27,rpl_wcrobust0405_28,rpl_wcrobust0405_29,rpl_wcrobust0405_3,rpl_wcrobust0405_30,rpl_wcrobust0405_31,rpl_wcrobust0405_32,rpl_wcrobust0405_33,rpl_wcrobust0405_34,rpl_wcrobust0405_35,rpl_wcrobust0405_36,rpl_wcrobust0405_37,rpl_wcrobust0405_38,rpl_wcrobust0405_39,rpl_wcrobust0405_4,rpl_wcrobust0405_40,rpl_wcrobust0405_41,rpl_wcrobust0405_42,rpl_wcrobust0405_43,rpl_wcrobust0405_44,rpl_wcrobust0405_45,rpl_wcrobust0405_46,rpl_wcrobust0405_47,rpl_wcrobust0405_48,rpl_wcrobust0405_49,rpl_wcrobust0405_5,rpl_wcrobust0405_50,rpl_wcrobust0405_6,rpl_wcrobust0405_7,rpl_wcrobust0405_8,rpl_wcrobust0405_9
307,0.8,0.88,0.68,0.86,0.86,0.86,0.9,0.82,0.84,0.78,0.82,0.84,0.86,0.84,0.96,0.24,0.78,0.86,0.94,0.9,0.98,0.22,0.86,0.88,0.38,0.84,0.8,0.86,0.84,0.26,0.88,0.86,0.86,0.88,0.96,0.9,0.88,0.9,0.88,0.88,0.9,0.92,0.92,0.92,0.98,0.24,0.8,0.8,0.84,0.9,0.16
310,0.72,0.72,0.4,0.7,0.74,0.72,0.74,0.72,0.68,0.62,0.64,0.64,0.62,0.72,0.68,0.26,0.66,0.68,0.64,0.7,0.64,0.22,0.62,0.72,0.72,0.58,0.64,0.62,0.5,0,0.26,0.72,0.72,0.72,0.68,0.72,0.72,0.72,0.68,0.66,0.7,0.7,0.7,0.62,0.62,0.3,0.66,0.62,0.72,0.7,0.7
321,0.64,0.64,0,0.36,0.6,0.74,0.58,0.46,0.38,0.34,0.22,0.64,0.7,0.64,0.46,0,0.4,0.56,0.72,0.52,0.48,0,0.34,0.64,0.34,0.28,0.42,0.7,0.14,0,0,0.68,0.64,0.64,0.46,0.2,0.32,0.62,0.6,0.58,0.68,0.7,0.62,0.62,0.56,0,0.46,0.42,0.66,0.52,0.22
325,0.94,0.96,0.84,0.96,0.98,0.98,0.94,0.94,0.94,0.94,0.92,0.96,0.96,0.94,0.98,0.44,0.92,0.94,0.96,0.96,0.94,0.42,0.92,0.96,0.72,0.94,0.9,0.96,0.96,0.94,0.94,0.96,0.96,0.96,0.98,0.94,0.94,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.44,0.9,0.9,0.94,0.96,0.76
330,0.3,0.32,0.18,0.24,0.3,0.32,0.34,0.32,0.28,0.22,0.02,0.22,0.22,0.32,0.28,0.12,0.3,0.28,0.3,0.3,0.3,0.12,0.32,0.32,0.22,0.26,0.32,0.22,0.18,0.28,0.28,0.28,0.34,0.34,0.28,0.26,0.28,0.3,0.26,0.26,0.34,0.36,0.36,0.36,0.3,0.12,0.28,0.32,0.32,0.3,0.26
336,0.48,0.48,0.2,0.38,0.42,0.46,0.46,0.44,0.38,0.4,0.28,0.46,0.46,0.46,0.5,0.08,0.48,0.5,0.46,0.5,0.5,0.12,0.48,0.48,0.46,0.48,0.5,0.46,0.24,0.06,0.06,0.46,0.46,0.48,0.5,0.46,0.46,0.48,0.52,0.52,0.5,0.5,0.46,0.48,0.42,0.08,0.42,0.5,0.46,0.5,0.42
341,0.6,0.58,0.28,0.46,0.52,0.52,0.6,0.58,0.56,0.36,0.32,0.5,0.48,0.54,0.6,0.04,0.44,0.54,0.44,0.56,0.58,0.06,0.48,0.58,0.52,0.48,0.44,0.48,0.54,0,0,0.54,0.56,0.58,0.6,0.5,0.52,0.56,0.6,0.58,0.58,0.6,0.62,0.64,0.56,0.04,0.58,0.44,0.54,0.56,0.52
344,0.32,0.38,0.08,0.38,0.44,0.42,0.34,0.34,0.14,0.12,0.1,0.4,0.38,0.38,0.44,0.02,0.16,0.36,0.32,0.32,0.26,0.02,0.26,0.38,0.3,0.22,0.2,0.38,0.04,0,0.04,0.38,0.38,0.38,0.42,0.3,0.3,0.38,0.34,0.36,0.36,0.38,0.38,0.38,0.4,0.02,0.38,0.2,0.38,0.32,0.32
345,0.92,0.92,0.82,0.94,0.94,0.94,0.94,0.88,0.78,0.72,0.6,0.96,0.94,0.9,0.96,0.4,0.88,0.9,0.92,0.92,0.96,0.46,0.92,0.92,0.52,0.94,0.88,0.94,0.84,0,0,0,0.92,0.92,0.96,0.92,0.92,0.92,0.94,0.94,0.92,0.94,0.94,0.96,0.92,0.36,0.94,0.88,0.9,0.92,0.62
347,0.74,0.72,0.26,0.66,0.7,0.72,0.68,0.64,0.6,0.6,0.62,0.64,0.66,0.72,0.74,0.06,0.46,0.72,0.66,0.74,0.76,0.06,0.52,0.72,0.18,0.56,0.5,0.66,0.6,0.1,0.62,0.62,0.72,0.7,0.74,0.64,0.66,0.72,0.7,0.68,0.74,0.76,0.76,0.7,0.66,0.06,0.62,0.5,0.72,0.74,0.16
