Row,WCrobust04,rpl_wcrobust04_1,rpl_wcrobust04_10,rpl_wcrobust04_11,rpl_wcrobust04_12,rpl_wcrobust04_13,rpl_wcrobust04_14,rpl_wcrobust04_15,rpl_wcrobust04_16,rpl_wcrobust04_17,rpl_wcrobust04_18,rpl_wcrobust04_19,rpl_wcrobust04_2,rpl_wcrobust04_20,rpl_wcrobust04_21,rpl_wcrobust04_22,rpl_wcrobust04_23,rpl_wcrobust04_24,rpl_wcrobust04_25,rpl_wcrobust04_26,rpl_wcrobust04_27,rpl_wcrobust04_28,rpl_wcrobust04_29,rpl_wcrobust04_3,rpl_wcrobust04_30,rpl_wcrobust04_31,rpl_wcrobust04_32,rpl_wcrobust04_33,rpl_wcrobust04_34,rpl_wcrobust04_35,rpl_wcrobust04_36,rpl_wcrobust04_37,rpl_wcrobust04_38,rpl_wcrobust04_39,rpl_wcrobust04_4,rpl_wcrobust04_40,rpl_wcrobust04_41,rpl_wcrobust04_42,rpl_wcrobust04_43,rpl_wcrobust04_44,rpl_wcrobust04_45,rpl_wcrobust04_46,rpl_wcrobust04_47,rpl_wcrobust04_48,rpl_wcrobust04_49,rpl_wcrobust04_5,rpl_wcrobust04_50,rpl_wcrobust04_6,rpl_wcrobust04_7,rpl_wcrobust04_8,rpl_wcrobust04_9
307,0.7,0.8,0.5,0.74,0.76,0.76,0.82,0.78,0.7,0.7,0.7,0.78,0.8,0.72,0.84,0.18,0.64,0.84,0.86,0.88,0.86,0.24,0.84,0.8,0.54,0.8,0.76,0.8,0.7,0.28,0.78,0.78,0.8,0.8,0.84,0.82,0.78,0.8,0.78,0.8,0.82,0.84,0.82,0.84,0.88,0.22,0.82,0.76,0.72,0.9,0.82
310,0.6,0.66,0.22,0.62,0.66,0.66,0.66,0.62,0.6,0.56,0.46,0.62,0.62,0.66,0.66,0.24,0.62,0.64,0.6,0.66,0.62,0.26,0.7,0.66,0.66,0.58,0.66,0.62,0.5,0,0.02,0.02,0.2,0.68,0.66,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.76,0.28,0.62,0.66,0.66,0.66,0.64
321,0.62,0.72,0,0.44,0.68,0.78,0.72,0.66,0.4,0.3,0.3,0.62,0.7,0.64,0.46,0,0.4,0.58,0.7,0.6,0.48,0.02,0.34,0.72,0.3,0.28,0.4,0.7,0.28,0,0,0.76,0.76,0.72,0.46,0.34,0.42,0.68,0.66,0.64,0.74,0.64,0.62,0.64,0.48,0.02,0.52,0.4,0.64,0.6,0.62
325,0.82,0.82,0.04,0.12,0.32,0.44,0.82,0.76,0.76,0.72,0.68,0.88,0.84,0.8,0.56,0.18,0.54,0.76,0.16,0.82,0.36,0.16,0.5,0.82,0.22,0.26,0.64,0.84,0.76,0,0,0.08,0.08,0.8,0.54,0.7,0.68,0.78,0.88,0.9,0.78,0.76,0.78,0.74,0.1,0.16,0.1,0.62,0.8,0.82,0.3
330,0.28,0.4,0.1,0.2,0.3,0.42,0.4,0.38,0.4,0.34,0.18,0.2,0.18,0.34,0.34,0.14,0.4,0.42,0.26,0.42,0.36,0.12,0.46,0.4,0.28,0.36,0.42,0.18,0.12,0,0,0.46,0.46,0.42,0.34,0.46,0.46,0.42,0.28,0.26,0.38,0.36,0.38,0.28,0.28,0.16,0.38,0.4,0.36,0.42,0.22
336,0.34,0.16,0,0.1,0.12,0.18,0.1,0.08,0,0,0,0.48,0.5,0.2,0.16,0,0.08,0.32,0.48,0.34,0.22,0.04,0.1,0.16,0.1,0.02,0.06,0.5,0,0,0,0,0,0.1,0.16,0.08,0.08,0.1,0.22,0.24,0.14,0.16,0.14,0.16,0.14,0,0.1,0.06,0.2,0.34,0.04
341,0.44,0.46,0.22,0.36,0.44,0.42,0.46,0.46,0.44,0.4,0.26,0.32,0.36,0.46,0.54,0.06,0.36,0.44,0.3,0.48,0.48,0.06,0.42,0.46,0.58,0.38,0.4,0.36,0.5,0,0,0,0.44,0.44,0.54,0.4,0.4,0.44,0.48,0.48,0.5,0.52,0.46,0.5,0.48,0.06,0.5,0.4,0.46,0.48,0.58
344,0.12,0.38,0.06,0.42,0.44,0.4,0.36,0.32,0.12,0.04,0.04,0.3,0.26,0.4,0.4,0.04,0.32,0.34,0.32,0.34,0.3,0.02,0.28,0.38,0.36,0.26,0.36,0.26,0.28,0,0,0,0,0.04,0.4,0.38,0.38,0.38,0.4,0.4,0.38,0.4,0.4,0.38,0.38,0.04,0.3,0.36,0.4,0.34,0.38
345,0.92,0.92,0.78,0.92,0.94,0.92,0.9,0.84,0.76,0.72,0.64,0.92,0.92,0.94,0.96,0.3,0.88,0.9,0.88,0.88,0.92,0.34,0.86,0.92,0.76,0.84,0.86,0.92,0.84,0,0,0.18,0.92,0.92,0.96,0.9,0.92,0.92,0.92,0.92,0.96,0.96,0.96,0.86,0.92,0.24,0.76,0.86,0.94,0.88,0.78
347,0.74,0.74,0.36,0.74,0.76,0.76,0.76,0.74,0.68,0.7,0.6,0.58,0.54,0.74,0.8,0.08,0.6,0.76,0.6,0.8,0.74,0.08,0.68,0.74,0.66,0.7,0.64,0.54,0.46,0.06,0.74,0.74,0.74,0.74,0.78,0.72,0.74,0.74,0.74,0.74,0.74,0.76,0.7,0.7,0.68,0.12,0.64,0.64,0.74,0.8,0.7
