Row,rpl_wcrobust0405_1,rpl_wcrobust0405_10,rpl_wcrobust0405_11,rpl_wcrobust0405_12,rpl_wcrobust0405_13,rpl_wcrobust0405_14,rpl_wcrobust0405_15,rpl_wcrobust0405_16,rpl_wcrobust0405_17,rpl_wcrobust0405_18,rpl_wcrobust0405_19,rpl_wcrobust0405_2,rpl_wcrobust0405_20,rpl_wcrobust0405_21,rpl_wcrobust0405_22,rpl_wcrobust0405_23,rpl_wcrobust0405_24,rpl_wcrobust0405_25,rpl_wcrobust0405_26,rpl_wcrobust0405_27,rpl_wcrobust0405_28,rpl_wcrobust0405_29,rpl_wcrobust0405_3,rpl_wcrobust0405_30,rpl_wcrobust0405_31,rpl_wcrobust0405_32,rpl_wcrobust0405_33,rpl_wcrobust0405_34,rpl_wcrobust0405_35,rpl_wcrobust0405_36,rpl_wcrobust0405_37,rpl_wcrobust0405_38,rpl_wcrobust0405_39,rpl_wcrobust0405_4,rpl_wcrobust0405_40,rpl_wcrobust0405_41,rpl_wcrobust0405_42,rpl_wcrobust0405_43,rpl_wcrobust0405_44,rpl_wcrobust0405_45,rpl_wcrobust0405_46,rpl_wcrobust0405_47,rpl_wcrobust0405_48,rpl_wcrobust0405_49,rpl_wcrobust0405_5,rpl_wcrobust0405_50,rpl_wcrobust0405_6,rpl_wcrobust0405_7,rpl_wcrobust0405_8,rpl_wcrobust0405_9
307,-0.4,-0.4,0,-0.2,-0.4,-0.4,0.2,0.2,0,0.6,-0.4,-0.6,0,0.6,0.4,0,0.4,-0.2,0,-0.8,0,0,-0.4,-0.2,0.6,0,-0.6,0,0.2,-0.4,-0.4,-0.4,-0.4,0.6,0.4,0.2,0,0.4,0.2,-0.4,-0.2,-0.2,0,0,0.8,0.2,0,0,0,-0.4
310,0.2,0,-0.4,-0.6,0.2,0.4,0.2,0.2,0.4,0,-0.2,0,0.4,0,-0.6,0,-0.2,0.8,0.2,0.4,-0.2,0.2,0.2,-0.8,-0.4,-0.6,0,-0.2,0.2,-0.2,0,0.2,0.2,0,0,0,0.2,0.6,0.6,0.8,0.6,0,-0.2,0.2,-0.2,0.2,-0.6,0.4,0.2,1
321,-1,0.6,0,0.2,-0.8,0.4,0,-0.2,0.2,0.6,-0.4,0,0.8,0.4,1,1,0.6,0.2,0,-0.2,-0.2,0.2,-1,-0.6,-0.4,-0.2,0,0.6,0.6,0.6,0.2,0.2,-0.8,0.4,-0.2,0.2,-0.2,0,0,-0.4,-0.4,-0.4,0.8,0.2,-0.2,0.8,-0.2,0.8,-0.2,-0.8
325,0.4,-0.2,-0.2,0,0,0,-0.8,-0.2,-0.6,0.4,-0.8,-0.8,0,-1,0.4,0.8,0,0.4,0.8,0.2,0.4,0,0,0,0.8,0.6,-0.2,0.4,0.4,0.4,0.2,0.2,0.4,0,0.2,0,0,0.2,0.2,0.4,0.4,-1,0.8,0.4,0.4,0.6,0.6,0,0.8,-0.6
330,0.4,-0.2,0.4,-0.4,0,0.4,-0.2,0.6,1,0.6,-0.6,-0.2,0.4,0.2,0.2,0,0.4,-0.4,0.4,0,0.4,0,0.4,-0.2,0.8,0,-0.2,-0.2,1,1,1,0.2,0.2,0.2,0,0,0.4,0.6,0.6,0.2,0.2,0.2,0,0,0,0,0,0.4,0.4,-0.2
336,0.2,0,-0.8,-0.6,0.4,0.2,0,-0.8,-0.6,-0.2,0.6,0.6,0.2,1,0.4,0,0,-0.2,0.2,0.2,-0.4,-0.2,0.2,0,-0.6,0,0.6,0.4,0.4,0.4,1,1,0.2,1,0.8,0.8,0.2,0.6,0,0.2,0.2,0.2,1,1,0.4,-0.6,0,0.2,0.2,0
341,0.8,-0.4,0,0.8,0.8,-0.2,-0.2,-0.4,0.2,0.4,0,-0.2,0,-0.6,-0.4,-0.2,-0.8,0,0.8,0.6,0.2,-0.2,0.8,0.2,0.2,0.8,-0.2,0.2,-0.4,-0.4,0.6,0.6,0.8,-0.6,0.6,0.6,0.6,-1,-1,0,0,0,-0.2,0.6,-0.4,0,0.8,0,0.8,0.2
344,0,-0.4,0.2,0.4,0.4,0.2,0.2,0.4,-0.8,-0.8,-0.4,-0.2,0,0.2,-0.4,-0.2,-0.6,-0.4,-1,0.2,-0.6,-0.2,0,0,0,-0.2,-0.2,0.6,0.2,-0.2,0,0,0,0.2,0.2,0.2,0,-0.2,-0.2,0.2,0.4,0,-0.2,0,-0.4,1,-0.2,0,-1,-0.4
345,0,0.4,0.6,0.4,-0.2,0.6,-0.2,-0.2,0.2,-0.2,0.4,0.4,0,0.6,0.6,-0.6,0.4,0.2,0.4,0,-0.4,0.4,0,0.6,-0.2,-0.6,0.4,0.2,-0.8,0.4,0.4,0,0,0.6,0.2,0.2,0,0.6,0.6,0.4,0.4,0,0.4,0,0.2,0.8,-0.6,0,0.4,0
347,0.4,0.8,-0.4,0,-0.4,0.4,0.2,0,-0.2,-0.2,0.4,0.2,-0.4,0.6,0.8,0.2,-0.2,-0.6,0,-0.2,-0.4,0.6,0.4,-0.2,-0.6,-0.4,0.2,0.2,-0.4,0.2,0.2,0.8,0.2,0.6,-0.6,-0.8,-0.2,0.6,0.2,-0.4,0,-0.4,-0.8,0.2,0.2,-0.4,-0.4,-0.4,0,0.2
350,-0.4,0,0.8,-0.2,0.2,-0.2,-0.2,0.6,0.4,0.6,-0.4,-0.2,0.2,-0.2,-0.4,0.4,0.4,0.4,0.2,-0.8,-0.6,0,-0.4,0.2,0.2,0.6,-0.2,0.2,1,1,-0.2,-0.2,-0.2,-0.2,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,0,-0.6,-0.8,0.2,0.6,0.2,0.2,-0.2
353,-0.4,0.2,0.4,0.2,0,-0.8,0,0.6,0.4,0.4,0.4,0.8,0.4,0.6,-0.2,0.6,-0.6,0.6,-0.2,0.2,0.6,0.8,-0.4,-0.6,0.6,0.4,0.8,0.4,0,0,0.2,0.2,0,0.6,-0.6,0,-0.6,0.4,0.4,-0.4,0.4,0.2,0.2,0.4,-0.4,0.4,0.4,0.4,-0.2,-0.4
354,0,0.6,-0.2,1,0.4,0.4,0,-0.2,0.4,0.6,0.4,0,0,0.2,-0.2,-0.4,0.4,0.4,0.6,-0.8,0,0.2,0,0.4,0,0,0,0,0.6,0,0.2,0.2,0,0,0.6,0.8,0,0.6,0.6,0.4,0.4,0.4,0.2,0.2,-0.4,0.2,0,0,0.4,0.6
355,-0.4,0.2,-0.6,-0.6,0,-0.4,-0.6,0.2,0,0.4,0.2,-1,0,0.6,0,-0.6,-0.8,-0.2,0,0.4,-0.2,0.2,-0.4,-0.2,-0.2,-0.2,-1,-0.6,-0.4,0.4,0.4,-0.4,-0.4,0.6,0.4,0.2,-0.4,-0.4,0.2,-0.6,0.2,-0.2,0,0.2,-0.2,0.8,-0.2,0,0,0
356,0.6,0.2,-0.6,-0.6,0,0.4,0.4,-0.2,-0.2,-0.4,-0.2,0,-0.2,0.4,-0.4,0,-0.2,0.6,0.4,-0.6,-0.6,-0.6,0.6,0.2,0.4,0,0,0.8,-0.2,0.4,0.4,0.2,0.2,1,0.2,0.2,-0.4,-0.4,-0.2,-0.6,-0.4,0.2,0.6,0,-0.6,0.8,0,-0.2,0.4,0.6
362,-0.4,0,0.2,0,0,0,0.2,0,-0.6,0.2,-0.4,-0.6,-0.2,-0.2,-0.2,0,0.2,0.4,-0.6,0.6,0.6,0.4,-0.4,-0.2,-0.8,0,-0.6,0.2,0.4,0.6,0.6,0.4,0.4,-0.2,-0.2,-0.6,0.4,-0.6,-0.6,1,0.4,-0.2,0.6,-0.8,0,-0.2,0,-0.2,-0.6,-0.2
363,1,0.4,-0.8,0.2,-0.2,1,-0.6,-0.4,-0.4,0.8,0,-0.4,0,0,0.2,-0.6,-0.6,0.4,-0.4,0.2,0,0.2,1,0,-0.2,-0.4,-0.4,-0.2,-0.2,0.4,0.4,0.4,0.4,0,0,0,0.6,-0.4,-0.4,-0.4,0.6,-0.4,-0.4,0,0.4,0,-0.4,0,-0.4,-0.4
367,-0.4,-0.6,-0.6,-0.4,-0.6,-0.6,0.8,-0.8,0.2,0,-0.6,0.2,0.6,-0.2,-0.6,1,-0.2,0,0,0,0.2,0,-0.4,-0.4,0,1,0.2,0,-0.8,0.2,-0.2,-0.2,-0.2,-0.2,-0.6,-0.6,0,-0.8,-0.8,-0.2,0,-0.6,-0.6,0,-0.2,-0.8,1,0.6,0,0
372,0.2,0,0,0,-0.2,0.4,-0.2,0.4,0.4,0.2,0.4,-0.4,0.2,0.2,0.6,0.2,-0.2,0.6,0.4,-0.2,0,0.2,0.2,-0.6,0,0.2,-0.4,0,-0.6,-0.6,0.6,0.6,0.2,0.2,-0.2,-0.4,0.2,0.2,0.2,0.4,0.4,0.6,0.2,0.4,0,-0.2,0.2,0.2,0.4,-0.2
375,0.8,0,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.4,0.6,0.6,1,0.2,-0.4,0.2,1,0.8,1,0.2,-0.2,0,0.8,-0.2,0,-0.2,0.6,0.4,-0.2,0.6,0.8,0.8,0.8,0.2,0.6,0.4,0.8,0.8,0.8,1,0.6,0.8,0.8,0.2,-0.2,0.4,-0.2,1,1,0.4
378,0.4,0.4,-0.4,-0.4,0.2,0.4,-0.2,0.4,0.4,0,0,0.6,0.2,0.2,-0.2,0.2,-0.2,0.6,-0.4,-0.4,-0.2,-0.2,0.4,0.4,0.4,0,0.6,-0.4,0.8,-0.2,-0.2,-0.2,0.4,0.2,-0.6,-0.4,0.4,-0.2,0,0.4,0.4,0.4,0.2,-0.6,0.2,0,0,0.2,-0.4,0.4
379,0.6,0.4,-0.2,-0.2,-0.4,0.4,0.2,0.8,0,0,-0.2,-0.2,0,-0.2,-0.4,-0.6,0,0.6,0,0.2,-0.2,0,0.6,-0.6,0.4,0.4,-0.2,0,0,0.4,0.4,0.4,0.6,0.2,0.6,0.8,0.6,-0.4,-0.4,0.4,0,-0.2,0,0.4,0,0.2,0.4,0,0,0.4
389,0,-0.4,0.4,-0.4,-0.4,0.2,0,0.4,-0.2,-0.2,0,0,-0.4,0.8,0.6,0.4,0.4,-0.4,-0.8,-0.2,0.8,0.4,1,0.2,-0.8,0.2,0,0.6,-0.8,0.8,1,1,1,0.8,0.4,-1,0,-0.6,-0.6,1,-0.8,0.6,0.4,0.6,0.6,0,0.2,-0.4,-0.8,-0.8
393,0.2,0.4,0.2,0,0.4,0.6,0.6,-0.2,-0.6,0.2,0.4,0.4,0.8,0.4,0.4,-0.2,0.8,-0.2,0.6,0.2,0.2,-0.6,0,0.4,0.2,-0.2,0.4,0,0,0.2,0.2,0,0,0.4,-0.4,0,0.2,-0.4,-0.4,0.4,0.4,0.2,0.4,0,0,0.6,-0.2,0.8,0.6,0
394,0.2,0,0.8,0.2,0.4,0.6,0.2,0.4,0.4,0.2,0.8,0.8,0.4,0.6,0.4,0.4,0.6,0.2,0.6,0.2,-0.2,0.6,0.2,-0.8,0.4,0.4,0.8,0.2,0,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.2,0.4,0.4,-0.2,0.2,0.4,0.4,0.6,0.4
397,0.8,0,-1,-0.4,0.2,0.2,0.4,-0.4,-0.2,0.4,-0.4,-0.8,0.6,0.4,0.2,-0.6,-0.4,-0.2,-0.2,-0.2,0.2,0.6,0.8,0,0.6,-0.6,-0.8,-0.8,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.2,0.6,0.8,0.6,0.6,0.6,0.2,0.2,1,0,0,-0.6,0.6,-0.2,-0.4
399,0.6,0,0.6,0.2,0.2,0,0,-0.4,-0.2,-0.2,-0.4,-0.4,0.4,0,-0.4,0.6,-0.4,0.2,-0.4,0,0,0.2,0.6,0,-0.2,0,-0.4,-0.4,0.2,0,0,0.2,0.2,0,0.8,0,0.2,0.4,-0.4,0,-0.2,0,0,0.2,-0.4,0,0,0,-0.4,-0.4
400,0.6,0.2,0.4,-0.6,0.2,-0.8,-0.2,0.6,0,0,0,0.2,0.4,0,0.6,0.6,-0.2,-0.4,0.6,0,-0.2,-0.2,0.6,1,0,-0.4,0.2,-0.6,-0.4,-0.4,-0.2,0.6,0.6,0,0.4,0.4,0.6,0.4,0.6,0.4,0.2,0.2,0.6,0.2,-0.2,0,0.6,0.4,0.6,0.6
404,0.8,0.6,0.2,0.2,0,0.4,0,-0.2,0.6,-0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.6,0,0.4,0.4,0,0.8,-0.6,0.4,-0.2,0.2,0.8,0.4,0.4,0.4,0.6,0.6,0.4,0.8,0.2,0.6,0.6,0.8,0.6,0.4,0.2,0.4,0.4,0.8,0.2,-0.2,0.4,0,-0.2
408,-0.4,0,-0.6,0.2,0.2,0.2,0.2,0.4,-0.6,0.2,0.4,0.2,-0.2,-0.2,-0.2,-0.2,0.2,0,0.2,0.2,0.2,-0.4,-0.4,0,0.6,0,0.2,-0.2,0,-0.2,-0.6,-0.6,-0.4,-0.2,0,0.4,-0.4,-0.2,0.2,-0.2,-0.2,-0.2,-0.4,-0.4,0.2,-0.8,0.6,-0.2,0.2,0.6
414,0.6,0.4,-1,0,-0.2,0.2,0.6,0.2,0.2,-0.8,0,0.2,0,0.2,0,-0.2,0.8,0,0.8,-1,-0.4,-0.4,0.6,-0.2,0,-0.4,0.2,1,0,0.2,0.2,0.8,0.6,0.2,0.4,0.6,0.2,0.2,-0.2,0.6,0.8,0.2,0.2,0.8,-0.4,0.4,-0.4,0,0.8,-0.2
416,0.4,-0.2,0.8,0.4,0.6,0.4,0.2,0.4,0.6,0.4,-0.6,0.2,0.4,0.4,0.4,-0.2,0.6,-0.2,0.4,0.8,0.2,0,0.4,0,-0.2,-0.2,0.2,0.4,-0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.6,0.6,0.2,0.8,0.6,0.4,-0.2,0.4,-0.4,0.4,-0.4,-0.2,0.4,0.4,0.2
419,-0.4,0.4,0.2,0.4,1,-0.4,-0.4,-0.2,-0.4,-0.2,-0.4,-0.4,-0.4,0,-0.6,0.6,0.2,-0.2,0.2,0,0.2,0.8,-0.4,1,1,0.8,-0.4,-1,0.2,0,0,0,0,0,-0.6,-0.6,0,0,0.8,0.2,0,0,0,-0.6,0,-1,0.8,-0.4,0.2,1
422,0.2,-0.6,-0.6,-0.8,-0.8,0.8,0.6,0.2,0,0.6,0.6,0.8,0.4,0.2,-0.2,0.8,-0.2,0.4,0.2,-0.4,0.8,0.4,0,-0.6,-0.4,0.6,0.8,0,-0.4,-0.4,-0.4,-0.4,0,0.2,0,0,-0.2,-0.6,-0.4,0,0,0.4,-0.4,0.4,-0.4,0.6,0.6,0.4,0.4,0.2
423,0.8,0.2,-0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.8,-0.6,-0.6,0.2,0.6,-0.4,0.6,-0.2,0.2,0.2,0.8,0.4,0.4,0,0.4,-0.4,-0.6,-0.2,-0.2,-0.2,0.8,-0.6,0.8,0.6,0.8,0.8,0.2,0.2,0.4,0.2,0.6,-1,-0.6,-0.8,0,0.8,0.6,0.4
426,0,-0.8,0.4,0.2,-0.2,0,-0.6,0.2,0.2,0,-0.2,-0.8,0,0.6,-0.2,0,-0.4,0,0,0.2,-0.2,0.2,0,-0.6,0.4,0.2,-0.8,0.4,0.4,0.2,0,0,-0.2,0.6,-0.4,-0.2,0,-0.4,-0.4,-0.4,0.2,0.2,-0.6,-0.4,-0.6,-0.8,0.2,0,0,0
427,0,0.4,0,-0.2,-0.2,0.2,0.4,0,0.4,0.2,0,0,0,0,-0.4,-0.2,-0.2,-0.2,-0.4,0,0.2,0.2,0,0.2,-0.6,0,0,0,-0.2,-0.4,-0.4,-0.4,0.2,0,0,0,0,-0.2,-0.2,0,-0.2,-0.2,0,0.6,-0.4,1,0,0,-0.4,-0.4
433,0.2,-0.4,0,-0.2,0,0,-1,-1,-1,-1,-0.4,-0.4,0,0,-0.8,0.2,0,0.4,0,0,-0.8,0.2,0.2,0,0.2,0,-0.4,-0.6,0,0,0,0.2,0,0,0.2,0.2,0.2,-1,-0.6,0,0,0,0,0,0,-0.2,0,0,0,0
435,-0.4,-0.8,-0.2,-0.2,0.2,0.6,0,0.2,-0.2,0.2,0.4,0.2,0.2,-0.6,0,-0.4,0,0.4,1,0.4,0.2,0.6,0,-0.2,-0.8,0,0.2,-0.2,0,0.2,0.6,0,0,-0.6,0.6,0.4,-0.2,0.6,0.6,-0.6,-0.4,-0.4,-0.6,-0.4,0,-0.8,0,0.2,1,0.4
436,0.8,0.2,1,1,0,1,0.2,0,0.2,0.6,-0.6,-0.2,0.8,0.4,0.8,0.6,-0.2,0.4,0.8,0.2,-0.2,0.6,0.8,-0.2,0.8,0.4,0,-0.6,0.8,0.8,0.8,0.8,0.8,1,0.2,0.8,0.8,0.2,0.2,0.4,0.4,0.4,0.2,0.8,0.8,0,0.4,0.8,0.8,0.2
439,-0.4,0,0,-0.6,-0.6,-0.4,-0.4,-0.2,0.4,0.6,-0.8,-0.8,-0.2,-0.6,-0.2,0.2,0.2,0.2,-0.2,0.2,0.4,-0.4,-0.4,0.2,-1,-0.2,-0.8,-0.2,-0.2,-0.2,-0.2,-0.2,-0.4,-0.8,-0.8,0,0,0,0.2,-0.6,-0.4,0,-0.6,-0.4,-0.2,-0.4,-0.2,-0.2,-0.2,1
442,0.6,0.4,-0.2,0.6,0.4,0.8,0.8,0.4,-0.2,0.2,0.2,0,0.8,0.4,-0.8,-0.2,0,-0.4,0.2,0.6,-0.2,0.2,0.6,-0.2,0.2,0.8,0,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.8,0.8,0.6,-0.6,0,0.2,0.4,0.2,0,0,0,0,0.8,0.8,0.2,-0.6
443,0.8,0.4,0.6,0.6,0.4,0,0.8,0,0.6,0.8,0.6,0.4,0.6,0.6,-0.2,0.4,0.6,0.4,0.6,0.8,0.2,0,0.8,0.4,0.2,0.4,0.4,0.8,0.2,1,0.6,0.6,0.8,0.6,0.8,1,0.8,0.4,0.4,0.6,0.6,0.6,0.4,0.8,0.2,0.8,0.4,0.6,0.6,-0.2
445,0.2,-0.4,0,0.2,0.4,0.2,0.2,0,0.4,-0.2,-0.4,-0.4,0.2,0.4,-0.8,0.8,0.2,0.2,0.2,-0.4,0.2,0.6,0.2,0.6,0.2,0.8,-0.4,-0.4,0.2,0.8,0.2,0.2,0.2,0.4,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-0.6,0.8,0.8,0.2,0.2,0.6
614,-0.2,-0.4,-0.4,0.2,0.2,0,-0.6,-0.6,-0.2,0.2,-0.2,-0.2,0,0.2,0,-0.8,0.6,-0.4,0.4,0.6,0.2,0.2,-0.2,0.6,-0.6,0,-0.2,0.4,0,0,0.2,-0.2,-0.2,0.2,0,0,-0.2,-0.2,-0.2,0,-0.2,-0.4,0.2,-0.4,0.6,-0.2,0,0,0.4,0.4
620,0.2,-0.4,-0.4,-0.4,0,0.2,0,0.2,0,0.2,0.2,-0.4,0.8,-0.8,-0.6,-0.4,0,-0.2,0,-0.4,-0.8,0.2,0.2,-0.2,0.6,0.6,-0.4,0.2,0.6,0,0,0.6,0.8,-0.8,0.2,0.2,0.2,0.6,0.6,0.8,-0.4,0.2,0.4,-0.6,-0.6,0,0.6,0.8,0,-0.2
626,0,0.2,-0.8,0.4,0.2,0,0,0.2,0.2,0.4,0.4,0.4,0.2,-0.4,0.4,1,0.2,1,0.2,0,0,0.2,0,0.6,-0.4,0,0.4,0.6,-0.4,0.6,0.6,0,0,-0.4,0,0,0,0.4,0.4,0,0,0.2,0.2,-0.2,0.2,0.6,0,0.2,0.2,0.4
